Normalized concentration	Concentration[kmol.m-3]	Diffusion coefficient [m2.s-1]	Conductivity [S.m-1]	Transference number	Activity lnflnc	Diffusional conductivity [C.m-1.s-1]
0.0	0.0	3.409857370106697e-10	0.0	0.440686353438825	0.806611708428853	-0.0
0.0033366700033366703	4.004004004004004	3.3996491320316437e-10	0.008722063834167851	0.4407714125202735	0.805837463115087	-0.00046016763325328866
0.0066733400066733405	8.008008008008009	3.3894704016990765e-10	0.017393715661831375	0.44085639891383616	0.805114473257884	-0.0009171687708704751
0.010010010010010012	12.012012012012013	3.3793210927854706e-10	0.026015113785764907	0.440941312619513	0.8044427388572439	-0.0013710554524510108
0.013346680013346681	16.016016016016017	3.369201119183257e-10	0.034586416235000625	0.4410261536373041	0.8038222599131668	-0.0018218792059602935
0.01668335001668335	20.02002002002002	3.3591103950005293e-10	0.043107780765021	0.44111092196720936	0.8032530364256527	-0.0022696910505602035
0.020020020020020023	24.024024024024026	3.3490488345607493e-10	0.05157936485795126	0.44119561760922876	0.8027350683947017	-0.0027145414994303564
0.023356690023356694	28.028028028028032	3.339016352402457e-10	0.06000132572275177	0.4412802405633624	0.8022683558203135	-0.0031564805625800985
0.026693360026693362	32.032032032032035	3.329012863278977e-10	0.0683738202954105	0.4413647908296102	0.8018528987024883	-0.003595557749651262
0.03003003003003003	36.03603603603604	3.319038282158125e-10	0.07669700523913557	0.4414492684079722	0.8014886970412262	-0.0040318220727117
0.0333667000333667	40.04004004004004	3.309092524221917e-10	0.08497103694454747	0.4415336732984484	0.8011757508365269	-0.004465322049039609
0.036703370036703376	44.04404404404405	3.299175504866276e-10	0.09319607152987175	0.44161800550103875	0.8009140600883907	-0.004896105703898679
0.04004004004004005	48.04804804804805	3.2892871397007384e-10	0.10137226484113122	0.44170226501574333	0.8007036247968174	-0.00532422057330407
0.04337671004337671	52.052052052052055	3.2794273445481636e-10	0.10949977245233862	0.4417864518425621	0.8005444449618071	-0.005749713706779262
0.04671338004671339	56.056056056056065	3.2695960354444385e-10	0.11757874966568893	0.44187056598149504	0.8004365205833598	-0.006172631670103737
0.05005005005005005	60.06006006006007	3.259793128638188e-10	0.12560935151175173	0.44195460743254217	0.8003798516614755	-0.006593020548051596
0.053386720053386724	64.06406406406407	3.2500185405904804e-10	0.1335917327496639	0.44203857619570347	0.8003744381961542	-0.007010925947121073
0.056723390056723395	68.06806806806807	3.240272187974536e-10	0.14152604786732184	0.442122472270979	0.8004202801873957	-0.007426392998254967
0.06006006006006006	72.07207207207207	3.230553987675433e-10	0.14941245108157394	0.4422062956583687	0.8005173776352004	-0.007839466359552023
0.06339673006339673	76.07607607607608	3.220863856789817e-10	0.15725109633841314	0.4422900463578726	0.8006657305395679	-0.008250190218969316
0.0667334000667334	80.08008008008008	3.211201712625607e-10	0.16504213731316927	0.4423737243694907	0.8008653389004985	-0.008658608297015554
0.07007007007007009	84.0840840840841	3.2015674727017034e-10	0.17278572741070145	0.44245732969322293	0.801116202717992	-0.009064763849435458
0.07340674007340675	88.0880880880881	3.191961054747694e-10	0.18048201976559064	0.4425408623290694	0.8014183219920485	-0.009468699669885117
0.07674341007674342	92.0920920920921	3.182382376703565e-10	0.188131167242332	0.44262432227703	0.801771696722668	-0.0098704580925984
0.0800800800800801	96.0960960960961	3.172831356719404e-10	0.19573332243552752	0.44270770953710487	0.8021763269098504	-0.01027008099504444
0.08341675008341676	100.10010010010011	3.1633079131551107e-10	0.20328863767007813	0.4427910241092939	0.8026322125535958	-0.010667609800576162
0.08675342008675342	104.10410410410411	3.1538119645801026e-10	0.21079726500137633	0.44287426599359714	0.8031393536539043	-0.011063085481069967
0.0900900900900901	108.10810810810811	3.144343429773023e-10	0.21825935621549875	0.4429574351900145	0.8036977502107757	-0.011456548559556474
0.09342676009342678	112.11211211211213	3.13490222772145e-10	0.22567506282939845	0.4430405316985461	0.80430740222421	-0.011848039112842431
0.09676343009676344	116.11611611611613	3.1254882776216e-10	0.2330445360910971	0.4431235555191919	0.8049683096942074	-0.012237596774123756
0.1001001001001001	120.12012012012013	3.116101498878038e-10	0.24036792697987813	0.4432065066519519	0.8056804726207677	-0.012625260735589797
0.10343677010343678	124.12412412412414	3.1067418111033873e-10	0.24764538620647836	0.443289385096826	0.806443891003891	-0.013011069751018707
0.10677344010677345	128.12812812812814	3.0974091341180304e-10	0.2548770642132811	0.44337219085381435	0.8072585648435773	-0.013395062138364121
0.11011011011011011	132.13213213213214	3.0881033879498226e-10	0.2620631111745081	0.4434549239229169	0.8081244941398266	-0.013777275782332952
0.11344678011344679	136.13613613613614	3.078824492833796e-10	0.26920367699641234	0.44353758430413365	0.8090416788926388	-0.014157748136954518
0.11678345011678345	140.14014014014015	3.0695723692118687e-10	0.2762989113174702	0.44362017199746456	0.8100101191020139	-0.014536516228140933
0.12012012012012012	144.14414414414415	3.0603469377325507e-10	0.2833489635085742	0.44370268700290966	0.8110298147679521	-0.014913616656238696
0.1234567901234568	148.14814814814815	3.0511481192506535e-10	0.29035398267322515	0.44378512932046893	0.8121007658904533	-0.015289085598571684
0.12679346012679346	152.15215215215215	3.041975834826995e-10	0.29731411764772475	0.44386749895014244	0.8132229724695175	-0.015662958811975373
0.13013013013013014	156.15615615615616	3.032830005728109e-10	0.3042295170013681	0.4439497958919301	0.8143964345051445	-0.016035271635322486
0.1334668001334668	160.16016016016016	3.02371055342595e-10	0.31110032903663576	0.444032020145832	0.8156211519973346	-0.016406058992039903
0.1368034701368035	164.1641641641642	3.0146173995976046e-10	0.3179267017893868	0.444114171711848	0.8168971249460877	-0.016775355392617024
0.14014014014014017	168.1681681681682	3.005550466124996e-10	0.3247087830290507	0.44419625058997825	0.8182243533514038	-0.01714319493710546
0.14347681014347682	172.1721721721722	2.996509675094592e-10	0.33144672025882016	0.4442782567802227	0.8196028372132828	-0.0175096113176102
0.1468134801468135	176.1761761761762	2.987494948797112e-10	0.3381406607158432	0.4443601902825813	0.8210325765317248	-0.01787463782077211
0.15015015015015018	180.1801801801802	2.978506209727236e-10	0.34479075137141585	0.4444420510970541	0.8225135713067298	-0.018238307330242003
0.15348682015348683	184.1841841841842	2.969543380583311e-10	0.3513971389311747	0.4445238392236411	0.8240458215382976	-0.01860065232914605
0.1568234901568235	188.1881881881882	2.9606063842670585e-10	0.35795996983528894	0.4446055546623423	0.8256293272264286	-0.018961704902542748
0.1601601601601602	192.1921921921922	2.951695143883281e-10	0.3644793902586531	0.44468719741315765	0.8272640883711225	-0.019321496739871363
0.16349683016349684	196.1961961961962	2.9428095827395714e-10	0.3709555461110795	0.44476876747608723	0.8289501049723793	-0.019680059137391903
0.16683350016683351	200.20020020020021	2.933949624346019e-10	0.37738858303749057	0.44485026485113094	0.8306873770301992	-0.0200374230006166
0.1701701701701702	204.20420420420422	2.9251151924149177e-10	0.38377864641811127	0.44493168953828893	0.832475904544582	-0.02039361884673296
0.17350684017350684	208.20820820820822	2.9163062108604733e-10	0.39012588136866166	0.44501304153756105	0.8343156875155279	-0.020748676807018404
0.17684351017684352	212.21221221221222	2.907522603798509e-10	0.3964304327405493	0.44509432084894734	0.8362067259430366	-0.021102626629246467
0.1801801801801802	216.21621621621622	2.898764295546177e-10	0.4026924451210616	0.4451755274724479	0.8381490198271083	-0.02145549768008459
0.18351685018351685	220.22022022022023	2.890031210621662e-10	0.40891206283355835	0.4452566614080626	0.8401425691677431	-0.021807318947483608
0.18685352018685356	224.22422422422426	2.8813232737438905e-10	0.41508942993766423	0.44533772265579147	0.8421873739649408	-0.02215811904305881
0.1901901901901902	228.22822822822826	2.8726404098322374e-10	0.42122469022946096	0.44541871121563453	0.8442834342187016	-0.022507926204462674
0.19352686019352688	232.23223223223226	2.863982544006235e-10	0.4273179872416802	0.4454996270875918	0.8464307499290252	-0.022856768297749266
0.19686353019686356	236.23623623623627	2.855349601585278e-10	0.4333694642438955	0.44558047027166325	0.8486293210959118	-0.023204672819730408
0.2002002002002002	240.24024024024027	2.846741508088333e-10	0.4393792642427152	0.44566124076784885	0.8508791477193615	-0.02355166690032348
0.2035368702035369	244.24424424424427	2.838158189233646e-10	0.44534752998197447	0.4457419385761487	0.853180229799374	-0.023897777304890948
0.20687354020687357	248.24824824824827	2.8295995709384474e-10	0.451274403942928	0.4458225636965627	0.8555325673359496	-0.024243030436571705
