Iteration	Time[s]	Avg. Initialization[s]	Avg. Left solid domain: opposite functions[s]	Avg. Left solid domain: check norms[s]	Avg. Left solid domain: check values[s]	Avg. Left solid domain: Assembles[s]	Avg. Left solid domain: solves[s]	Avg. Left solid domain: update and assemble F[s]	Avg. Electrolyte domain: opposite functions[s]	Avg. Electrolyte domain: check norms[s]	Avg. Electrolyte domain: check values[s]	Avg. Electrolyte domain: Assembles[s]	Avg. Electrolyte domain: solves[s]	Avg. Electrolyte domain: update and assemble F[s]	Avg. Right solid domain: opposite functions[s]	Avg. Right solid domain: check norms[s]	Avg. Right solid domain: check values[s]	Avg. Right solid domain: Assembles[s]	Avg. Right solid domain: solves[s]	Avg. Right solid domain: update and assemble F[s]	Avg. Self-consistency check[s]	Avg. Lithium-plating[s]
11	47.245303599242945	0.003319978713989258	0.02822422981262207	0.3199434280395508	0.2402160167694092	0.4960970878601074	6.447187662124634	0.3785388469696045	0.0648658275604248	0.6695375442504883	0.5027618408203125	1.0828788280487058	17.7903573513031	0.983135223388672	0.028233051300048825	0.6412122249603271	0.5021228790283203	0.620159387588501	7.896883010864258	0.4373400211334229	0.6718671321868896	0.062031984329223626
12	58.344575487007106	0.0032989978790283203	0.03190267086029053	0.3580423593521118	0.26942360401153564	0.5591098070144653	7.076391339302063	0.4266808032989502	0.07326531410217285	0.7540260553359985	0.5636166334152222	1.2203000783920288	20.37532675266266	1.1065694093704224	0.0317082405090332	0.7231806516647339	0.551287055015564	0.6971882581710815	8.830520391464233	0.4923588037490845	0.8426724672317504	0.06258296966552734
13	69.44384737477127	0.0032569567362467446	0.03053140640258789	0.3450535138448079	0.25941944122314453	0.5379869143168131	6.869673013687134	0.4096050262451172	0.07070064544677734	0.7253140608469645	0.5429620742797852	1.1777737935384114	19.64600094159444	1.065891981124878	0.03053585688273112	0.588712215423584	0.44756054878234863	0.6321506500244141	8.058417797088623	0.44540174802144367	0.786970297495524	0.06273102760314941
14	80.54311926253543	0.003261744976043701	0.02984476089477539	0.3379700183868408	0.2540961503982544	0.5306749939918518	6.6802173256874084	0.401311993598938	0.06957250833511353	0.7138959169387817	0.5353420972824097	1.1547979712486267	19.21190494298935	1.0470002889633179	0.029906928539276123	0.5224828720092773	0.39543384313583374	0.5978966355323792	7.597598731517792	0.4213370084762573	0.7610689997673035	0.06253629922866821
15	91.64239115029959	0.0032340049743652343	0.028122949600219726	0.31803078651428224	0.23913440704345704	0.49912371635437014	6.294625520706177	0.37750930786132814	0.06550126075744629	0.6719137191772461	0.5036498069763183	1.0867179870605468	18.092487144470216	0.9844329357147217	0.028076553344726564	0.46682257652282716	0.35263838768005373	0.5525960922241211	7.115511751174926	0.3911543369293213	0.6764235019683837	0.0626330852508545
16	102.74166303806375	0.0032376845677693686	0.026960571606953938	0.30494530995686847	0.2294443448384603	0.4778790871302287	6.078523278236389	0.3620709975560506	0.06294222672780354	0.6441803773244222	0.4825567404429118	1.0414215723673503	17.317622820536297	0.943731427192688	0.02691928545633952	0.42984028657277423	0.3239537477493286	0.5225459337234497	6.8156685034434	0.36998550097147626	0.6202707688013712	0.06269256273905437
17	113.84093492582791	0.0032288687569754465	0.026115349360874722	0.29571512767246794	0.2223174912588937	0.4628203936985561	5.972404309681484	0.3510356971195766	0.06109561238970075	0.6241766725267682	0.46772565160478863	1.0087389264787947	16.790137461253575	0.9145092282976423	0.02609549249921526	0.4029755251748221	0.30343488284519743	0.5010039806365967	6.831809350422451	0.3545194353376116	0.580524103982108	0.06278017589024135
18	124.94020681359207	0.0032323896884918213	0.025484800338745117	0.290055513381958	0.2174084186553955	0.45147621631622314	6.074618726968765	0.34272003173828125	0.059632807970047	0.6093275845050812	0.4593430459499359	0.9846149682998657	16.422178894281387	0.8923434019088745	0.02559030055999756	0.38284832239151	0.2883310317993164	0.48479726910591125	6.809739261865616	0.34288114309310913	0.5503755807876587	0.06277516484260559
19	136.03947870135624	0.003223578135172526	0.025003300772772893	0.2847570578257243	0.2134433322482639	0.44277474615308976	6.063540697097778	0.33610444598727757	0.05848460727267795	0.5978476206461588	0.45053354899088544	0.9658403131696913	16.108167436387802	0.8750824663374159	0.02512306637234158	0.3673654662238227	0.27652303377787274	0.47229165501064724	6.789042499330309	0.33384770817226833	0.5269896454281278	0.0627731482187907
20	147.1387505891204	0.0032285213470458984	0.02461214065551758	0.28841123580932615	0.21666350364685058	0.44012153148651123	6.034525609016418	0.3359013557434082	0.05752773284912109	0.5908165216445923	0.44352290630340574	0.9526202440261841	15.856727910041808	0.861366081237793	0.024695849418640135	0.35543622970581057	0.2670359373092651	0.4623087406158447	6.828464937210083	0.32666845321655275	0.5082419872283935	0.06275434494018554
