Time step	Time[s]	Position[m]	Min	Mean	Max	Std
1.0	1.1099271887764162	0.0	0.9077307117678478	0.9194911769901217	0.9262374055843956	0.0019528814697171357
1.0	1.1099271887764162	4e-07	0.9039393859117382	0.9194901406690721	0.9216721191451391	0.0018888908809877843
1.0	1.1099271887764162	8e-07	0.9076978980441947	0.9195500185630006	0.9221482393861727	0.0017974130014434169
1.0	1.1099271887764162	1.2000000000000002e-06	0.9044161723491837	0.9192973186412937	0.9221683045725262	0.00233190154085948
1.0	1.1099271887764162	1.6e-06	0.9038613643674053	0.9192606265363402	0.9229896491212685	0.00240708917245024
1.0	1.1099271887764162	2e-06	0.9038457205031881	0.9189837521923386	0.9222289768938864	0.0026519954560009977
1.0	1.1099271887764162	2.4000000000000003e-06	0.9038268607485871	0.9187256987030327	0.922990483731828	0.0031875807749088578
1.0	1.1099271887764162	2.8000000000000003e-06	0.9039193810481018	0.9182712278539903	0.9228533827081058	0.0036435425206114706
1.0	1.1099271887764162	3.2e-06	0.9040189733892058	0.9182120197674931	0.9228449374221455	0.003744542578900281
1.0	1.1099271887764162	3.6e-06	0.9039879416337797	0.917874275933828	0.9228427204940635	0.0038529279022624496
1.0	1.1099271887764162	4e-06	0.9040788319995703	0.91762497533415	0.9229649935664438	0.004026638779375375
1.0	1.1099271887764162	4.4e-06	0.9040780603562977	0.9164886273132923	0.9216378355539901	0.0038912772318466745
1.0	1.1099271887764162	4.800000000000001e-06	0.9073686990348554	0.9182608980375726	0.9214050475019955	0.003089961554902569
1.0	1.1099271887764162	5.2e-06	0.9041660215091148	0.9164324594501673	0.9214967407202836	0.004000163807409561
1.0	1.1099271887764162	5.600000000000001e-06	0.9041510590632522	0.9175665153549424	0.9226999436986945	0.004130519290176155
1.0	1.1099271887764162	6e-06	0.904072090335294	0.9178270478588789	0.9225790901831267	0.003949807931174646
1.0	1.1099271887764162	6.4e-06	0.9040316619529459	0.9181736404928615	0.9225727870760041	0.003831483664861844
1.0	1.1099271887764162	6.8e-06	0.9040111207671058	0.918236706725429	0.9225727569494255	0.003725202462841486
1.0	1.1099271887764162	7.2e-06	0.90392378756019	0.9187014293922985	0.9226867693768019	0.003251149229715114
1.0	1.1099271887764162	7.6e-06	0.9038320428519466	0.9189640053328179	0.9220356017886142	0.0027244747344987476
