Domain	Iteration	Time[s]	Step time[s]	C-rate	C-rate slope[s.-1]	OCP slope [V]	CPU time per solve [s]	CPU time per solve x core[s]	CPU time per solve x core and per dof[s]
Electrolyte_w_sep	9	28.638699151677443	6.615681581356623	1.2	0.0	4.620781247442282	1.248116359114647	44.93218892812729	6.511911438859027e-05
R_material	9	28.638699151677443	6.615681581356623	1.2	0.0	4.620781247442282	0.5221615314483643	18.797815132141114	5.5889988381086515e-05
L_material	9	28.638699151677443	6.615681581356623	1.2	0.0	4.620781247442282	0.4159915894269943	14.975697219371796	4.452600143716937e-05
Electrolyte_w_sep	10	36.908301128373225	8.269601976695778	1.2	0.0	4.347088089729216	1.2529803216457367	45.10729157924652	6.537288634673408e-05
R_material	10	36.908301128373225	8.269601976695778	1.2	0.0	4.347088089729216	0.49896897077560426	17.962882947921752	5.34075536009281e-05
L_material	10	36.908301128373225	8.269601976695778	1.2	0.0	4.347088089729216	0.44547149538993835	16.03697383403778	4.768140738439471e-05
Electrolyte_w_sep	11	47.245303599242945	10.337002470869724	1.2	0.0	4.037707304274566	1.24102321267128	44.67683565616608	6.474903718284938e-05
R_material	11	47.245303599242945	10.337002470869724	1.2	0.0	4.037707304274566	0.4477191209793091	16.11788835525513	4.792198383537632e-05
L_material	11	47.245303599242945	10.337002470869724	1.2	0.0	4.037707304274566	0.4576139748096466	16.474103093147278	4.8981087641963034e-05
Electrolyte_w_sep	12	58.344575487007106	11.099271887764163	1.2	0.0	3.628962097552481	1.277401053905487	45.98643794059753	6.664701150811236e-05
R_material	12	58.344575487007106	11.099271887764163	1.2	0.0	3.628962097552481	0.44343009948730466	15.963483581542969	4.74629048973139e-05
L_material	12	58.344575487007106	11.099271887764163	1.2	0.0	3.628962097552481	0.44012701511383057	15.8445725440979	4.710935654850477e-05
Electrolyte_w_sep	13	69.44384737477127	11.099271887764163	1.2	0.0	3.063580022617663	1.2665379792451859	45.59536725282669	6.6080242395401e-05
R_material	13	69.44384737477127	11.099271887764163	1.2	0.0	3.063580022617663	0.4604859799146652	16.577495276927948	4.928849506721834e-05
L_material	13	69.44384737477127	11.099271887764163	1.2	0.0	3.063580022617663	0.4579644352197647	16.48671966791153	4.9018599459800705e-05
Electrolyte_w_sep	14	80.54311926253543	11.099271887764163	1.2	0.0	2.323547287666324	1.249113291501999	44.96807849407196	6.51711282522782e-05
R_material	14	80.54311926253543	11.099271887764163	1.2	0.0	2.323547287666324	0.4412136822938919	15.883692562580109	4.722566886262579e-05
L_material	14	80.54311926253543	11.099271887764163	1.2	0.0	2.323547287666324	0.43731389939785004	15.743300378322601	4.680825239737227e-05
Electrolyte_w_sep	15	91.64239115029959	11.099271887764163	1.2	0.0	1.522861781026588	1.26361479361852	45.490132570266724	6.59277283627054e-05
R_material	15	91.64239115029959	11.099271887764163	1.2	0.0	1.522861781026588	0.4857484499613444	17.4869441986084	5.199248429727534e-05
L_material	15	91.64239115029959	11.099271887764163	1.2	0.0	1.522861781026588	0.4506229559580485	16.222426414489746	4.8232798197307887e-05
Electrolyte_w_sep	16	102.74166303806375	11.099271887764163	1.2	0.0	0.9259884425703835	1.249872048695882	44.99539375305176	6.521071558413299e-05
R_material	16	102.74166303806375	11.099271887764163	1.2	0.0	0.9259884425703835	0.4960740605990092	17.85866618156433	5.3097694512524175e-05
L_material	16	102.74166303806375	11.099271887764163	1.2	0.0	0.9259884425703835	0.4712122877438863	16.963642358779907	5.0436594235466636e-05
Electrolyte_w_sep	17	113.84093492582791	11.099271887764163	1.2	0.0	0.7230940801545057	1.2647536993026733	45.53113317489624	6.598714952883513e-05
R_material	17	113.84093492582791	11.099271887764163	1.2	0.0	0.7230940801545057	0.6301774779955546	22.686389207839966	6.745156393558812e-05
L_material	17	113.84093492582791	11.099271887764163	1.2	0.0	0.7230940801545057	0.49941521883010864	17.97894787788391	5.345531812795511e-05
Electrolyte_w_sep	18	124.94020681359207	11.099271887764163	1.2	0.0	0.8312633589502818	1.2832832336425781	46.19819641113281	6.695390784222146e-05
R_material	18	124.94020681359207	11.099271887764163	1.2	0.0	0.8312633589502818	0.6073343356450399	21.864036083221436	6.500652943253603e-05
L_material	18	124.94020681359207	11.099271887764163	1.2	0.0	0.8312633589502818	0.6205580830574036	22.34009099006653	6.64219440977669e-05
Electrolyte_w_sep	19	136.03947870135624	11.099271887764163	1.2	0.0	1.0282605960407931	1.262392818927765	45.446141481399536	6.58639731614486e-05
R_material	19	136.03947870135624	11.099271887764163	1.2	0.0	1.0282605960407931	0.6047746141751608	21.771886110305786	6.473254754265313e-05
L_material	19	136.03947870135624	11.099271887764163	1.2	0.0	1.0282605960407931	0.5526049335797628	19.89377760887146	5.914852293204254e-05
Electrolyte_w_sep	20	147.1387505891204	11.099271887764163	1.2	0.0	1.1738507200441397	1.263777534166972	45.495991230010986	6.593621917392897e-05
R_material	20	147.1387505891204	11.099271887764163	1.2	0.0	1.1738507200441397	0.6514820456504822	23.45335364341736	6.973191583243352e-05
L_material	20	147.1387505891204	11.099271887764163	1.2	0.0	1.1738507200441397	0.5436421632766724	19.571117877960205	5.818918545133499e-05
Electrolyte_w_sep	21	158.23802247688457	11.099271887764163	1.2	0.0	1.2430106082467418	1.2686628699302673	45.671863317489624	6.619110625723134e-05
R_material	21	158.23802247688457	11.099271887764163	1.2	0.0	1.2430106082467418	0.6053820053736368	21.793752193450928	6.47975601584455e-05
L_material	21	158.23802247688457	11.099271887764163	1.2	0.0	1.2430106082467418	0.45974435408910114	16.55079674720764	4.920911453786583e-05
Electrolyte_w_sep	22	169.33729436464873	11.099271887764163	1.2	0.0	1.2599479240369176	1.270171542962392	45.72617554664612	6.626981963282046e-05
R_material	22	169.33729436464873	11.099271887764163	1.2	0.0	1.2599479240369176	0.5508723855018616	19.831405878067017	5.8963078225545336e-05
L_material	22	169.33729436464873	11.099271887764163	1.2	0.0	1.2599479240369176	0.4702752431233724	16.929908752441406	5.0336296894895e-05
Electrolyte_w_sep	23	180.4365662524129	11.099271887764163	1.2	0.0	1.251755148456224	1.2663653095563252	45.58915114402771	6.607123354206915e-05
R_material	23	180.4365662524129	11.099271887764163	1.2	0.0	1.251755148456224	0.6072617769241333	21.8614239692688	6.499876305024975e-05
L_material	23	180.4365662524129	11.099271887764163	1.2	0.0	1.251755148456224	0.4636001189549764	16.68960428237915	4.962181949710751e-05
Electrolyte_w_sep	24	191.53583814017705	11.099271887764163	1.2	0.0	1.2351396463310507	1.2444249788920085	44.799299240112305	6.492652063784392e-05
R_material	24	191.53583814017705	11.099271887764163	1.2	0.0	1.2351396463310507	0.502873957157135	18.10346245765686	5.3825527025524656e-05
L_material	24	191.53583814017705	11.099271887764163	1.2	0.0	1.2351396463310507	0.42756350835164386	15.39228630065918	4.576461128353545e-05
Electrolyte_w_sep	25	202.6351100279412	11.099271887764163	1.2	0.0	1.2174449656758386	1.237461785475413	44.54862427711487	6.456322359002155e-05
R_material	25	202.6351100279412	11.099271887764163	1.2	0.0	1.2174449656758386	0.553253173828125	19.9171142578125	5.921790785943967e-05
L_material	25	202.6351100279412	11.099271887764163	1.2	0.0	1.2174449656758386	0.4338297446568807	15.617870807647705	4.64353230330613e-05
Electrolyte_w_sep	26	213.73438191570537	11.099271887764163	1.2	0.0	1.2004135362289052	1.2526324391365051	45.094767808914185	6.535473595494809e-05
R_material	26	213.73438191570537	11.099271887764163	1.2	0.0	1.2004135362289052	0.5184955596923828	18.66584014892578	5.549759808324349e-05
L_material	26	213.73438191570537	11.099271887764163	1.2	0.0	1.2004135362289052	0.4548715551694234	16.375375986099243	4.868755050336343e-05
Electrolyte_w_sep	27	224.83365380346953	11.099271887764163	1.2	0.0	1.183147504391508	1.2418638865152996	44.70709991455078	6.479289842688519e-05
R_material	27	224.83365380346953	11.099271887764163	1.2	0.0	1.183147504391508	0.6218430995941162	22.386351585388184	6.65594868981857e-05
L_material	27	224.83365380346953	11.099271887764163	1.2	0.0	1.183147504391508	0.5501986145973206	19.80715012550354	5.8890960603395236e-05
Electrolyte_w_sep	28	235.9329256912337	11.099271887764163	1.2	0.0	1.1638842158226748	1.2508524457613628	45.03068804740906	6.526186673537544e-05
R_material	28	235.9329256912337	11.099271887764163	1.2	0.0	1.1638842158226748	0.574199358622233	20.67117691040039	6.145989995242969e-05
L_material	28	235.9329256912337	11.099271887764163	1.2	0.0	1.1638842158226748	0.42456074555714923	15.284186840057373	4.544320810159297e-05
Electrolyte_w_sep	29	247.03219757899785	11.099271887764163	1.2	0.0	1.1409293827235114	1.2273036638895671	44.182931900024414	6.403323463771654e-05
R_material	29	247.03219757899785	11.099271887764163	1.2	0.0	1.1409293827235114	0.5274737278620402	18.989054203033447	5.645858368724563e-05
L_material	29	247.03219757899785	11.099271887764163	1.2	0.0	1.1409293827235114	0.4960741400718689	17.85866904258728	5.3097703018966985e-05
Electrolyte_w_sep	30	258.13146946676204	11.099271887764163	1.2	0.0	1.1130886962608009	1.2505181630452473	45.018653869628906	6.52444258980129e-05
R_material	30	258.13146946676204	11.099271887764163	1.2	0.0	1.1130886962608009	0.4669748346010844	16.811094045639038	4.998303495801531e-05
L_material	30	258.13146946676204	11.099271887764163	1.2	0.0	1.1130886962608009	0.5024564663569132	18.088432788848877	5.378084055482873e-05
Electrolyte_w_sep	31	269.23074135452623	11.099271887764163	1.2	0.0	1.0798143306590786	1.2315585017204285	44.336106061935425	6.425522617671801e-05
R_material	31	269.23074135452623	11.099271887764163	1.2	0.0	1.0798143306590786	0.46906330188115436	16.886278867721558	5.020657576864076e-05
L_material	31	269.23074135452623	11.099271887764163	1.2	0.0	1.0798143306590786	0.4368954102198283	15.728234767913818	4.676345906448854e-05
Electrolyte_w_sep	32	280.3300132422904	11.099271887764163	1.2	0.0	1.0411907935457485	1.2387274106343586	44.594186782836914	6.462925620701002e-05
R_material	32	280.3300132422904	11.099271887764163	1.2	0.0	1.0411907935457485	0.4691636959711711	16.889893054962158	5.021732153252152e-05
L_material	32	280.3300132422904	11.099271887764163	1.2	0.0	1.0411907935457485	0.4366005063056946	15.717618227005005	4.67318937818283e-05
Electrolyte_w_sep	33	291.4292851300546	11.099271887764163	1.2	0.0	0.9978306825519389	1.336884876092275	48.1278555393219	6.975051527437956e-05
R_material	33	291.4292851300546	11.099271887764163	1.2	0.0	0.9978306825519389	0.5951839884122213	21.426623582839966	6.370600703712944e-05
L_material	33	291.4292851300546	11.099271887764163	1.2	0.0	0.9978306825519389	0.5166775981585184	18.600393533706665	5.530301107733536e-05
Electrolyte_w_sep	34	302.5285570178188	11.099271887764163	1.2	0.0	0.9507259770361962	1.2661513288815816	45.58144783973694	6.606006933295209e-05
R_material	34	302.5285570178188	11.099271887764163	1.2	0.0	0.9507259770361962	0.5197764237721761	18.71195125579834	5.563469642202541e-05
L_material	34	302.5285570178188	11.099271887764163	1.2	0.0	0.9507259770361962	0.5358261863390604	19.289742708206177	5.735259594038752e-05
Electrolyte_w_sep	35	313.627828905583	11.099271887764163	1.2	0.0	0.9010881212344339	1.26255863904953	45.45211100578308	6.587262464606244e-05
R_material	35	313.627828905583	11.099271887764163	1.2	0.0	0.9010881212344339	0.47627419233322144	17.14587092399597	5.0978399350637376e-05
L_material	35	313.627828905583	11.099271887764163	1.2	0.0	0.9010881212344339	0.4418089787165324	15.905123233795166	4.728938690415289e-05
Electrolyte_w_sep	36	324.7271007933472	11.099271887764163	1.2	0.0	0.8501996687939435	1.2669712901115417	45.6109664440155	6.610284991886304e-05
R_material	36	324.7271007933472	11.099271887764163	1.2	0.0	0.8501996687939435	0.45753679672876996	16.471324682235718	4.897282682268838e-05
L_material	36	324.7271007933472	11.099271887764163	1.2	0.0	0.8501996687939435	0.4492284854253133	16.17222547531128	4.8083539898527897e-05
Electrolyte_w_sep	37	335.82637268111137	11.099271887764163	1.2	0.0	0.7992942891687611	1.2335354884465535	44.40727758407593	6.435837331025496e-05
R_material	37	335.82637268111137	11.099271887764163	1.2	0.0	0.7992942891687611	0.46806085109710693	16.85019063949585	5.009927762563582e-05
L_material	37	335.82637268111137	11.099271887764163	1.2	0.0	0.7992942891687611	0.410800576210022	14.788820743560791	4.3970377073999785e-05
Electrolyte_w_sep	38	346.92564456887555	11.099271887764163	1.2	0.0	0.7494717736582861	1.2571818232536316	45.25854563713074	6.559209512627644e-05
R_material	38	346.92564456887555	11.099271887764163	1.2	0.0	0.7494717736582861	0.40504560867945355	14.581641912460327	4.335438939768662e-05
L_material	38	346.92564456887555	11.099271887764163	1.2	0.0	0.7494717736582861	0.4230798880259196	15.230875968933105	4.5284703299477625e-05
Electrolyte_w_sep	39	358.02491645663974	11.099271887764163	1.2	0.0	0.7016485426964295	1.2330605387687683	44.39017939567566	6.433359332706617e-05
R_material	39	358.02491645663974	11.099271887764163	1.2	0.0	0.7016485426964295	0.4260542392730713	15.337952613830566	4.5603065428115234e-05
L_material	39	358.02491645663974	11.099271887764163	1.2	0.0	0.7016485426964295	0.4209001064300537	15.152403831481934	4.505138858606255e-05
Electrolyte_w_sep	40	369.12418834440393	11.099271887764163	1.2	0.0	0.6565387275051082	1.2599645256996155	45.35872292518616	6.573727960171907e-05
R_material	40	369.12418834440393	11.099271887764163	1.2	0.0	0.6565387275051082	0.438848336537679	15.798540115356445	4.697249213690014e-05
L_material	40	369.12418834440393	11.099271887764163	1.2	0.0	0.6565387275051082	0.4179608225822449	15.046589612960815	4.473677992531521e-05
Electrolyte_w_sep	41	380.2234602321681	11.099271887764163	1.2	0.0	0.6146585255340812	1.2335479259490967	44.40772533416748	6.435902222343113e-05
R_material	41	380.2234602321681	11.099271887764163	1.2	0.0	0.6146585255340812	0.41174612442652386	14.822860479354858	4.4071584603952174e-05
L_material	41	380.2234602321681	11.099271887764163	1.2	0.0	0.6146585255340812	0.4945584734280904	17.804105043411255	5.29354723949005e-05
Electrolyte_w_sep	42	391.3227321199323	11.099271887764163	1.2	0.0	0.5763460526877067	1.2318658034006755	44.347168922424316	6.427125930786132e-05
R_material	42	391.3227321199323	11.099271887764163	1.2	0.0	0.5763460526877067	0.4199311335881551	15.117520809173584	4.494767378209167e-05
L_material	42	391.3227321199323	11.099271887764163	1.2	0.0	0.5763460526877067	0.5042538642883301	18.153139114379883	5.397322651865956e-05
Electrolyte_w_sep	43	402.4220040076965	11.099271887764163	1.2	0.0	0.5417891641433158	1.23099019130071	44.31564688682556	6.422557519829792e-05
R_material	43	402.4220040076965	11.099271887764163	1.2	0.0	0.5417891641433158	0.4116903344790141	14.820852041244507	4.406561308109898e-05
L_material	43	402.4220040076965	11.099271887764163	1.2	0.0	0.5417891641433158	0.4271213213602702	15.376367568969727	4.571728143573607e-05
Electrolyte_w_sep	44	413.5212758954607	11.099271887764163	1.2	0.0	0.511055942889416	1.2176300485928853	43.83468174934387	6.35285242744114e-05
R_material	44	413.5212758954607	11.099271887764163	1.2	0.0	0.511055942889416	0.41850097974141437	15.066035270690918	4.479459609048962e-05
L_material	44	413.5212758954607	11.099271887764163	1.2	0.0	0.511055942889416	0.43658451239267987	15.717042446136475	4.673018186021263e-05
Electrolyte_w_sep	45	424.6205477832249	11.099271887764163	1.2	0.0	0.4841239977614814	1.23873237768809	44.59436559677124	6.462951535763948e-05
R_material	45	424.6205477832249	11.099271887764163	1.2	0.0	0.4841239977614814	0.4134181539217631	14.883053541183472	4.425055165424894e-05
L_material	45	424.6205477832249	11.099271887764163	1.2	0.0	0.4841239977614814	0.42920200030008954	15.451272010803223	4.5939988614966057e-05
Electrolyte_w_sep	46	435.71981967098907	11.099271887764163	1.2	0.0	0.46090608204287603	1.2057191729545593	43.405890226364136	6.29070872845857e-05
R_material	46	435.71981967098907	11.099271887764163	1.2	0.0	0.46090608204287603	0.428532342116038	15.427164316177368	4.586831120123141e-05
L_material	46	435.71981967098907	11.099271887764163	1.2	0.0	0.46090608204287603	0.5305983622868856	19.10154104232788	5.67930314992385e-05
Electrolyte_w_sep	47	446.81909155875326	11.099271887764163	1.2	0.0	0.44127187554606406	1.2218795418739319	43.98766350746155	6.375023696733558e-05
R_material	47	446.81909155875326	11.099271887764163	1.2	0.0	0.44127187554606406	0.41436608632405597	14.917179107666016	4.435201437748566e-05
L_material	47	446.81909155875326	11.099271887764163	1.2	0.0	0.44127187554606406	0.4233964880307515	15.242273569107056	4.531859084102521e-05
Electrolyte_w_sep	48	457.91836344651745	11.099271887764163	1.2	0.0	0.42506481080243325	1.2741417288780212	45.869102239608765	6.647695976754893e-05
R_material	48	457.91836344651745	11.099271887764163	1.2	0.0	0.42506481080243325	0.4486920436223348	16.152913570404053	4.8026121409554885e-05
L_material	48	457.91836344651745	11.099271887764163	1.2	0.0	0.42506481080243325	0.4184223214785258	15.063203573226929	4.478617683871762e-05
Electrolyte_w_sep	49	469.01763533428164	11.099271887764163	1.2	0.0	0.412114839766755	1.2325324416160583	44.3711678981781	6.430604043214218e-05
R_material	49	469.01763533428164	11.099271887764163	1.2	0.0	0.412114839766755	0.4344257314999898	15.639326333999634	4.6499114974310315e-05
L_material	49	469.01763533428164	11.099271887764163	1.2	0.0	0.412114839766755	0.46706175804138184	16.814223289489746	4.999233887983964e-05
Electrolyte_w_sep	50	480.1169072220458	11.099271887764163	1.2	0.0	0.4022476916477731	1.2360297838846843	44.49707221984863	6.448851046354875e-05
R_material	50	480.1169072220458	11.099271887764163	1.2	0.0	0.4022476916477731	0.4517332712809245	16.26239776611328	4.83516417098178e-05
L_material	50	480.1169072220458	11.099271887764163	1.2	0.0	0.4022476916477731	0.4185062845547994	15.066226243972778	4.479516389554725e-05
Electrolyte_w_sep	51	491.21617910981	11.099271887764163	1.2	0.0	0.39529094012209476	1.2657173871994019	45.56582593917847	6.60374288973601e-05
R_material	51	491.21617910981	11.099271887764163	1.2	0.0	0.39529094012209476	0.41664395729700726	14.99918246269226	4.4595828167939976e-05
L_material	51	491.21617910981	11.099271887764163	1.2	0.0	0.39529094012209476	0.43802618980407715	15.768942832946777	4.6884492986022244e-05
Electrolyte_w_sep	52	502.3154509975742	11.099271887764163	1.2	0.0	0.3910783031788809	1.2430728475252788	44.750622510910034	6.48559746534928e-05
R_material	52	502.3154509975742	11.099271887764163	1.2	0.0	0.3910783031788809	0.43963468074798584	15.82684850692749	4.705665913529176e-05
L_material	52	502.3154509975742	11.099271887764163	1.2	0.0	0.3910783031788809	0.42070209980010986	15.145275592803955	4.50301947837994e-05
Electrolyte_w_sep	53	513.4147228853384	11.099271887764163	1.2	0.0	0.3894520573411991	1.2694549163182576	45.700376987457275	6.623243041660474e-05
R_material	53	513.4147228853384	11.099271887764163	1.2	0.0	0.3894520573411991	0.425767441590627	15.327627897262573	4.55723678026217e-05
L_material	53	513.4147228853384	11.099271887764163	1.2	0.0	0.3894520573411991	0.43573107322057086	15.686318635940552	4.663883329747797e-05
Electrolyte_w_sep	54	524.5139947731026	11.099271887764163	1.2	0.0	0.3902643359380417	1.2661558985710144	45.58161234855652	6.606030775153118e-05
R_material	54	524.5139947731026	11.099271887764163	1.2	0.0	0.3902643359380417	0.4189467827479045	15.08208417892456	4.48423129814369e-05
L_material	54	524.5139947731026	11.099271887764163	1.2	0.0	0.3902643359380417	0.4099825819333394	14.75937294960022	4.388282238475875e-05
Electrolyte_w_sep	55	535.6132666608668	11.099271887764163	1.2	0.0	0.3933777007327439	1.2316412180662155	44.33908385038376	6.425954181215037e-05
R_material	55	535.6132666608668	11.099271887764163	1.2	0.0	0.3933777007327439	0.4189694970846176	15.082901895046234	4.4844744229122766e-05
L_material	55	535.6132666608668	11.099271887764163	1.2	0.0	0.3933777007327439	0.41920681297779083	15.09144526720047	4.4870145530661214e-05
Electrolyte_w_sep	56	546.712538548631	11.099271887764163	1.2	0.0	0.3986651607098727	1.232905313372612	44.38459128141403	6.432549461074497e-05
R_material	56	546.712538548631	11.099271887764163	1.2	0.0	0.3986651607098727	0.42860184609889984	15.429666459560394	4.5875750617122146e-05
L_material	56	546.712538548631	11.099271887764163	1.2	0.0	0.3986651607098727	0.4097128063440323	14.749661028385162	4.385394673298476e-05
Electrolyte_w_sep	57	557.8118104363951	11.099271887764163	1.2	0.0	0.4060100175380531	1.2829131335020065	46.184872806072235	6.693459826966991e-05
R_material	57	557.8118104363951	11.099271887764163	1.2	0.0	0.4060100175380531	0.42505916953086853	15.302130103111267	4.549655732098636e-05
L_material	57	557.8118104363951	11.099271887764163	1.2	0.0	0.4060100175380531	0.4615541696548462	16.615950107574463	4.940282963338585e-05
Electrolyte_w_sep	58	568.9110823241593	11.099271887764163	1.2	0.0	0.41530568373688614	1.2478937953710556	44.924176633358	6.510750236718551e-05
R_material	58	568.9110823241593	11.099271887764163	1.2	0.0	0.41530568373688614	0.42319804430007935	15.235129594802856	4.52973502533266e-05
L_material	58	568.9110823241593	11.099271887764163	1.2	0.0	0.41530568373688614	0.431862935423851	15.547065675258636	4.6224803991421185e-05
Electrolyte_w_sep	59	580.0103542119235	11.099271887764163	1.2	0.0	0.42645541876148074	1.2566561698913574	45.23962211608887	6.556466973346213e-05
R_material	59	580.0103542119235	11.099271887764163	1.2	0.0	0.42645541876148074	0.4199526458978653	15.11829525232315	4.4949976369830024e-05
L_material	59	580.0103542119235	11.099271887764163	1.2	0.0	0.42645541876148074	0.4220368415117264	15.19332629442215	4.5173059959154384e-05
Electrolyte_w_sep	60	591.1096260996877	11.099271887764163	1.2	0.0	0.4393721956280069	1.2337615936994553	44.41541737318039	6.437017010605853e-05
R_material	60	591.1096260996877	11.099271887764163	1.2	0.0	0.4393721956280069	0.42752009630203247	15.390723466873169	4.5759964639150046e-05
L_material	60	591.1096260996877	11.099271887764163	1.2	0.0	0.4393721956280069	0.41553187370300293	14.959147453308105	4.447679538707752e-05
Electrolyte_w_sep	61	602.2088979874519	11.099271887764163	1.2	0.0	0.4539787219666444	1.2403708398342133	44.65335023403168	6.471500033917634e-05
R_material	61	602.2088979874519	11.099271887764163	1.2	0.0	0.4539787219666444	0.4712570607662201	16.965254187583923	5.044138655268518e-05
L_material	61	602.2088979874519	11.099271887764163	1.2	0.0	0.4539787219666444	0.4817131906747818	17.341674864292145	5.1560567005292755e-05
Electrolyte_w_sep	62	613.3081698752161	11.099271887764163	1.2	0.0	0.4702074670458878	1.246433287858963	44.87159836292267	6.503130197525025e-05
R_material	62	613.3081698752161	11.099271887764163	1.2	0.0	0.4702074670458878	0.42598453164100647	15.335443139076233	4.55956042144648e-05
L_material	62	613.3081698752161	11.099271887764163	1.2	0.0	0.4702074670458878	0.41147004067897797	14.812921464443207	4.4042033753280074e-05
Electrolyte_w_sep	63	624.4074417629803	11.099271887764163	1.2	0.0	0.488001107931825	1.25056791305542	45.02044486999512	6.524702155071756e-05
R_material	63	624.4074417629803	11.099271887764163	1.2	0.0	0.488001107931825	0.43037599325180054	15.49353575706482	4.606564791477814e-05
L_material	63	624.4074417629803	11.099271887764163	1.2	0.0	0.488001107931825	0.4202180802822113	15.127850890159607	4.4978387357165476e-05
Electrolyte_w_sep	64	635.5067136507445	11.099271887764163	1.2	0.0	0.5073129263734332	1.2685823142528534	45.66896331310272	6.618690335232279e-05
R_material	64	635.5067136507445	11.099271887764163	1.2	0.0	0.5073129263734332	0.42990706861019135	15.476654469966888	4.601545618062559e-05
L_material	64	635.5067136507445	11.099271887764163	1.2	0.0	0.5073129263734332	0.4118819683790207	14.827750861644745	4.408612477297924e-05
Electrolyte_w_sep	65	646.6059855385087	11.099271887764163	1.2	0.0	0.5281073426018023	1.2434250116348267	44.76330041885376	6.487434843312139e-05
R_material	65	646.6059855385087	11.099271887764163	1.2	0.0	0.5281073426018023	0.4324929714202881	15.569746971130371	4.629224041176196e-05
L_material	65	646.6059855385087	11.099271887764163	1.2	0.0	0.5281073426018023	0.43126291036605835	15.5254647731781	4.6160579816546845e-05
Electrolyte_w_sep	66	657.7052574262729	11.099271887764163	1.2	0.0	0.5503605221244942	1.2457803785800934	44.84809362888336	6.499723714330922e-05
R_material	66	657.7052574262729	11.099271887764163	1.2	0.0	0.5503605221244942	0.43650074303150177	15.714026749134064	4.672121553783735e-05
L_material	66	657.7052574262729	11.099271887764163	1.2	0.0	0.5503605221244942	0.4209802448749542	15.155288815498352	4.5059966270331906e-05
