Iteration	Time[s]	Initialization[s]	Left solid domain: opposite functions[s]	Left solid domain: check norms[s]	Left solid domain: check values[s]	Left solid domain: Assembles[s]	Left solid domain: solves[s]	Left solid domain: update and assemble F[s]	Electrolyte domain: opposite functions[s]	Electrolyte domain: check norms[s]	Electrolyte domain: check values[s]	Electrolyte domain: Assembles[s]	Electrolyte domain: solves[s]	Electrolyte domain: update and assemble F[s]	Right solid domain: opposite functions[s]	Right solid domain: check norms[s]	Right solid domain: check values[s]	Right solid domain: Assembles[s]	Right solid domain: solves[s]	Right solid domain: update and assemble F[s]	Self-consistency check[s]	Lithium-plating[s]
1.0	1.1099271887764162	0.0033559799194335938	0.04903388023376465	0.5345330238342285	0.3996756076812744	0.8791325092315674	8.929497718811035	0.6941015720367432	0.1145479679107666	1.1370010375976562	0.8463928699493408	1.8938071727752686	28.546926736831665	1.789198637008667	0.04844403266906738	1.0830812454223633	0.8024039268493652	1.0766270160675049	10.546343803405762	0.8086888790130615	1.6296141147613525	0.0610508918762207
2.0	2.4973361747469363	0.0031249523162841797	0.02129817008972168	0.2556748390197754	0.17065930366516113	0.3693993091583252	4.690119028091431	0.28430986404418945	0.04889321327209473	0.486008882522583	0.36670708656311035	0.8127751350402832	12.709859132766724	0.7435364723205566	0.020864009857177734	0.3868846893310547	0.2902538776397705	0.4312770366668701	7.455626964569092	0.3179304599761963	0.32852721214294434	0.06026291847229004
3.0	4.231597407210087	0.0031938552856445312	0.020818233489990234	0.23279857635498047	0.17329096794128418	0.36867451667785645	4.6928770542144775	0.2824971675872803	0.049340248107910156	0.4869241714477539	0.36573195457458496	0.8088817596435547	12.615411043167114	0.7397348880767822	0.020961999893188477	0.23389649391174316	0.17582988739013672	0.36823415756225586	6.509667634963989	0.25910305976867676	0.32880401611328125	0.06012606620788574
4.0	6.399423947789025	0.003077983856201172	0.02072286605834961	0.23344039916992188	0.1758885383605957	0.36846327781677246	4.700625419616699	0.2824409008026123	0.048895835876464844	0.4943416118621826	0.37004756927490234	0.8099265098571777	12.886964559555054	0.7372739315032959	0.0209810733795166	0.23848676681518555	0.1760096549987793	0.368546724319458	5.465892553329468	0.2666797637939453	0.33043503761291504	0.06235694885253906
5.0	9.109207123512697	0.003206968307495117	0.020856142044067383	0.23463177680969238	0.17519259452819824	0.3724203109741211	4.793670892715454	0.28221964836120605	0.04967999458312988	0.496579647064209	0.3695673942565918	0.812631368637085	13.021331548690796	0.7357196807861328	0.02148580551147461	0.4711930751800537	0.35483765602111816	0.4632449150085449	6.67669677734375	0.3269658088684082	0.33290696144104004	0.06096506118774414
6.0	12.496436093167286	0.003184080123901367	0.020880699157714844	0.23324346542358398	0.17685294151306152	0.37168407440185547	4.847537994384766	0.28313446044921875	0.04915308952331543	0.4975724220275879	0.37096357345581055	0.8126890659332275	13.14193081855774	0.7441692352294922	0.02198505401611328	0.4733545780181885	0.35364246368408203	0.4636077880859375	7.323282241821289	0.32587146759033203	0.3334214687347412	0.06153392791748047
7.0	16.730472305235523	0.0032231807708740234	0.020994901657104492	0.23776936531066895	0.1768040657043457	0.3710823059082031	4.832855939865112	0.28465890884399414	0.04900193214416504	0.49833154678344727	0.3726065158843994	0.8150250911712646	13.751928329467773	0.7506868839263916	0.020601987838745117	0.4762723445892334	0.3530914783477783	0.46506738662719727	6.890586853027344	0.32792019844055176	0.3332998752593994	0.061964988708496094
8.0	22.02301757032082	0.003165006637573242	0.021101951599121094	0.3067467212677002	0.19082212448120117	0.4320402145385742	4.708171367645264	0.3216671943664551	0.04912734031677246	0.5062010288238525	0.381026029586792	0.8134055137634277	13.588846206665039	0.7436275482177734	0.021224021911621094	0.536900520324707	0.45705676078796387	0.46422839164733887	7.546915769577026	0.34645724296569824	0.3360929489135742	0.062072038650512695
9.0	28.638699151677443	0.0032079219818115234	0.027976036071777344	0.3186943531036377	0.23497676849365234	0.494138240814209	5.786123752593994	0.37560343742370605	0.06516170501708984	0.6697309017181396	0.49787282943725586	1.083355188369751	17.848719596862793	1.0377869606018066	0.02810811996459961	0.6375391483306885	0.4748806953430176	0.6177918910980225	9.389135599136353	0.43630313873291016	0.665687084197998	0.06186103820800781
10.0	36.908301128373225	0.003173828125	0.027863025665283203	0.3193793296813965	0.23516178131103516	0.5380752086639404	6.212255477905273	0.3772132396697998	0.06527423858642578	0.6680834293365479	0.5000717639923096	1.0886726379394531	17.972975492477417	0.986037015914917	0.02820420265197754	0.75234055519104	0.5430464744567871	0.6191520690917969	8.897889375686646	0.4623379707336426	0.672443151473999	0.06265115737915039
11.0	47.245303599242945	0.003319978713989258	0.02822422981262207	0.3199434280395508	0.24021601676940918	0.4960970878601074	6.447187662124634	0.3785388469696045	0.0648658275604248	0.6695375442504883	0.5027618408203125	1.082878828048706	17.7903573513031	0.9831352233886719	0.028233051300048828	0.6412122249603271	0.5021228790283203	0.620159387588501	7.896883010864258	0.43734002113342285	0.6718671321868896	0.06203198432922363
