Iteration	Time[s]	CPU time from beginning(all solves)[s]	CPU time from beginning(all solves) x core[s]	CPU time from beginning(all solves) x core and per dof[s]	CPU time from beginning(problem)[s]	CPU time from beginning(problem) x core[s]	CPU time from beginning(problem) x core and per dof[s]	CPU time from beginning(problem+post-p.)[s]	CPU time from beginning(problem+post-p.) x core[s]	CPU time from beginning(problem+post-p.) x core and per dof[s]
23	180.4365662524129	727.5236740112305	26190.852264404297	0.019220217531734928	899.4579830169678	32380.48738861084	0.023762495588528155	964.1243381500244	34708.47617340088	0.025470895544489707
24	191.53583814017705	753.6220233440399	27130.392840385437	0.01990970155722392	931.6110610961914	33537.99819946289	0.02461193757519263	999.3060791492462	35975.018849372864	0.026400350817638335
25	202.6351100279412	780.3165597915649	28091.396152496338	0.020614936061279853	964.3557381629944	34716.8065738678	0.025477008828146318	1035.0735681056976	37262.648451805115	0.02734528078055843
26	213.73438191570537	807.0285544395447	29053.02795982361	0.021320631788004456	997.2006070613861	35899.2218542099	0.026344727017367276	1070.941218137741	38553.88385295868	0.02829285686721286
27	224.83365380346953	835.9954216480255	30095.83517932892	0.02208589827877062	1032.2221958637238	37159.999051094055	0.02726995128034777	1108.9904279708862	39923.655406951904	0.02929806689133695
28	235.9329256912337	862.9907722473145	31067.66780090332	0.022799079896632	1065.277105808258	38349.97580909729	0.02814321847744526	1145.0611979961395	41222.20312786102	0.030251009140762432
29	247.03219757899785	890.0009906291962	32040.035662651062	0.023512654301732966	1098.3421669006348	39540.31800842285	0.029016753854502662	1181.1437940597534	42521.17658615112	0.03120426381854997
30	258.13146946676204	916.6403841972351	32999.053831100464	0.024216432003519896	1131.0414597988129	40717.49255275726	0.02988062611747894	1216.861335992813	43807.00809574127	0.03214787424687766
31	269.23074135452623	942.290590763092	33922.46126747131	0.0248940766871788	1162.7538738250732	41859.13945770264	0.030718426340089644	1251.5878598690033	45057.16295528412	0.03306530328302344
32	280.3300132422904	968.0244901180267	34848.88164424896	0.02557393242412625	1194.5605838298798	43004.18101787567	0.03155871773829335	1286.4602358341217	46312.56849002838	0.03398658553931422
33	291.4292851300546	997.4094476699829	35906.740116119385	0.026350244311264474	1230.0098087787628	44280.35311603546	0.032495239585193986	1324.9516139030457	47698.25810050964	0.0350034770660215
34	302.5285570178188	1025.2704949378967	36909.73781776428	0.02708629649524191	1263.936197757721	45501.703119277954	0.03339153011089826	1361.919704914093	49029.10937690735	0.03598012535438268
35	313.627828905583	1051.4381966590881	37851.77507972717	0.027777612719515166	1296.1818735599518	46662.547448158264	0.0342434184074805	1398.812510728836	50357.2503862381	0.03695478470698605
36	324.7271007933472	1077.5230355262756	38790.82927894592	0.028466739816291758	1328.3345437049866	47820.04357337952	0.03509284961706083	1434.0040497779846	51624.145792007446	0.03788449883171258
37	335.82637268111137	1102.8717985153198	39703.384746551514	0.02913642075756419	1359.7580807209015	48951.29090595245	0.03592301808942464	1468.4871966838837	52865.53908061981	0.038795498168759476
38	346.92564456887555	1127.8954863548279	40604.237508773804	0.029797513641414666	1390.8533318042755	50070.71994495392	0.036744513679707165	1502.6317076683044	54094.74147605896	0.03969755119064526
39	358.02491645663974	1152.8556649684906	41502.80393886566	0.030456928695141355	1421.8978719711304	51188.32339096069	0.037564669554346675	1536.753488779068	55323.12559604645	0.04059900371919761
40	369.12418834440393	1178.256949186325	42417.2501707077	0.03112799717812335	1453.3707330226898	52321.34638881683	0.0383961411027869	1571.269515991211	56565.702575683594	0.04151087171064174
41	380.2234602321681	1203.9351794719696	43341.666460990906	0.031806382211560014	1485.1313180923462	53464.72745132446	0.03923521394093697	1606.1086411476135	57819.91108131409	0.04243127552434781
42	391.3227321199323	1229.8077890872955	44273.08040714264	0.0324899024909462	1517.1019279956818	54615.66940784454	0.04007983535865164	1641.1431021690369	59081.15167808533	0.04335683985440761
43	402.4220040076965	1254.6454112529755	45167.23480510712	0.03314607976468814	1548.014436006546	55728.51969623566	0.040896503117577566	1675.0751252174377	60302.70450782776	0.044253279224808144
44	413.5212758954607	1279.5179977416992	46062.64791870117	0.03380318074980712	1578.9915609359741	56843.69619369507	0.04171487797041039	1709.0738072395325	61526.65706062317	0.04515147963752331
45	424.6205477832249	1304.4942281246185	46961.79221248627	0.034463019870142095	1610.101448059082	57963.65213012695	0.0425367602255913	1743.2602512836456	62757.36904621124	0.04605464047563261
46	435.71981967098907	1330.4724266529083	47897.0073595047	0.03514932966957911	1642.166897058487	59118.00829410553	0.043383887167348804	1778.3929414749146	64022.145893096924	0.04698279989102067
47	446.81909155875326	1355.1881320476532	48786.772753715515	0.03580228606276163	1673.0196130275726	60228.706068992615	0.044198975299259556	1812.2801785469055	65242.0864276886	0.04787805607489447
48	457.91836344651745	1380.8832051753998	49711.79538631439	0.036481116061909534	1704.9018659591675	61376.46717453003	0.04504126244212109	1848.8713636398315	66559.36909103394	0.04884474700517361
49	469.01763533428164	1406.491444349289	50633.6919965744	0.03715765202233142	1736.6843600273132	62520.63696098328	0.045880914087163514	1884.8794586658478	67855.66051197052	0.04979603346364387
50	480.1169072220458	1431.7666764259338	51543.60035133362	0.03782539037371695	1768.0557341575623	63650.00642967224	0.046709704484771276	1919.2940368652344	69094.58532714844	0.050705221305749615
51	491.21617910981	1457.2113268375397	52459.60776615143	0.038497604534437804	1799.5782573223114	64784.81726360321	0.04754248804085151	1953.879183769226	70339.65061569214	0.051618915348441985
52	502.3154509975742	1482.4522423744202	53368.280725479126	0.039164436288027585	1830.9152371883392	65912.94853878021	0.048370369787285726	1988.2767317295074	71577.96234226227	0.052527653274054405
53	513.4147228853384	1508.0236835479736	54288.85260772705	0.03984000009373279	1862.6028151512146	67053.70134544373	0.04920751387380362	2023.00506067276	72828.18218421936	0.05344512999769523
54	524.5139947731026	1533.1647067070007	55193.92944145203	0.040504192822228696	1893.8424010276794	68178.32643699646	0.05003282259927294	2057.282201766968	74062.15926361084	0.054350686932446574
55	535.6132666608668	1566.2817871570587	56386.144337654114	0.04137910248222178	1935.4247751235962	69675.29190444946	0.05113137417107672	2101.902770757675	75668.4997472763	0.055529503612957706
56	546.712538548631	1599.4213066101074	57579.16703796387	0.042254604951128275	1976.9038469791412	71168.53849124908	0.052227196633708686	2146.4326827526093	77271.57657909393	0.056705925255009226
57	557.8118104363951	1634.133730173111	58828.814286231995	0.04317166147556565	2019.9682669639587	72718.85761070251	0.05336490190647677	2192.523959875107	78930.86255550385	0.057923596107870304
58	568.9110823241593	1667.7810065746307	60040.11623668671	0.04406057821448353	2061.966554880142	74230.79597568512	0.05447444137377529	2237.5362169742584	80551.3038110733	0.05911276067246799
59	580.0103542119235	1701.359337091446	61248.93613529205	0.04494767349390907	2103.8940448760986	75740.18561553955	0.05558211045324154	2282.523003101349	82170.82811164856	0.060301252327521634
60	591.1096260996877	1734.5883541107178	62445.18074798584	0.04582554037067309	2145.46631193161	77236.78722953796	0.05668039501034582	2327.170249223709	83778.12897205353	0.06148077378272506
61	602.2088979874519	1769.6818115711212	63708.545216560364	0.046752663308969704	2188.9229707717896	78801.22694778442	0.05782846271720885	2373.684846162796	85452.65446186066	0.06270962818775219
62	613.3081698752161	1803.0240173339844	64908.86462402344	0.04763352048330298	2230.619044780731	80302.28561210632	0.05893001809100526	2420.0705773830414	87122.54078578949	0.06393507813016594
63	624.4074417629803	1836.6426091194153	66119.13392829895	0.04852167941243304	2272.6279888153076	81814.60759735107	0.060039839078920736	2465.1153104305267	88744.15117549896	0.0651251006665573
64	635.5067136507445	1870.4085507392883	67334.70782661438	0.04941373113017247	2314.9527916908264	83338.30050086975	0.0611580046415203	2510.4836995601654	90377.41318416595	0.06632367377047885
65	646.6059855385087	1904.123445034027	68548.44402122498	0.050304434244796234	2357.1528005599976	84857.50082015991	0.062272873310789324	2555.7306776046753	92006.30439376831	0.06751903935339415
66	657.7052574262729	1937.775626897812	69759.92256832123	0.0511934805795681	2399.1662397384644	86369.98463058472	0.06338281305448759	2600.818903684616	93629.48053264618	0.06871021091843538
67	668.804529314037	1970.5763244628906	70940.74768066406	0.05206003182032364	2440.3698937892914	87853.31617641449	0.0644713593413635	2645.053163766861	95221.913895607	0.06987882182624065
68	679.9038012018012	2004.595295906067	72165.43065261841	0.05295876825282857	2482.784920692444	89380.25714492798	0.06559190850397453	2690.5452675819397	96859.62963294983	0.07108066330925551
69	691.0030730895654	2038.0011031627655	73368.03971385956	0.053841305694884434	2524.6656827926636	90887.96458053589	0.06669834309396237	2735.5243685245514	98478.87726688385	0.07226895193185437
70	702.1023449773296	2072.564477920532	74612.32120513916	0.05475442454614108	2567.65234375	92435.484375	0.06783399407561028	2781.573862552643	100136.65905189514	0.07348551893037733
71	713.2016168650938	2098.3427209854126	75540.33795547485	0.05543545178551761	2599.55450463295	93583.9621667862	0.06867680716033367	2816.557087659836	101396.05515575409	0.07440972967504586
72	724.300888752858	2125.6895537376404	76524.82393455505	0.05615791909906056	2633.1007885932922	94791.62838935852	0.06956305581193312	2853.180728673935	102714.50623226166	0.07537727804802745
73	735.4001606406222	2151.653827190399	77459.53777885437	0.056843861016337295	2665.1848254203796	95946.65371513367	0.07041067381962327	2888.292668581009	103978.53606891632	0.07630488926822912
74	746.4994325283864	2179.241648197174	78452.69933509827	0.05757269492225441	2698.913529396057	97160.88705825806	0.07130174176783412	2925.0616874694824	105302.22074890137	0.0772762783332316
75	757.5987044161506	2207.3957331180573	79466.24639225006	0.05831648877517852	2733.190829515457	98394.86986255646	0.07220730290382166	2962.3726954460144	106645.41703605652	0.07826198603629965
76	768.6979763039147	2233.151832342148	80393.46596431732	0.058996931003438335	2765.086229324341	99543.10425567627	0.07304993736987057	2998.8892784118652	107960.01402282715	0.07922670607661061
77	779.7972481916789	2259.333849668503	81336.0185880661	0.05968862542715055	2797.395761489868	100706.24741363525	0.07390351266749097	3034.2832415103912	109234.19669437408	0.0801617679781885
78	790.8965200794431	2288.7994606494904	82396.78058338165	0.06046706807168684	2832.9997913837433	101987.99248981476	0.07484412425720552	3072.9137194156647	110624.89389896393	0.08118233433941838
79	801.9957919672073	2314.111576318741	83308.01674747467	0.061135780839024115	2864.4517064094543	103120.26143074036	0.07567504243922261	3107.4549956321716	111868.37984275818	0.08209486937631226
80	813.0950638549715	2348.6993227005005	84553.17561721802	0.06204954355649637	2907.4376413822174	104667.75508975983	0.07681067424131399	3153.5340328216553	113527.22518157959	0.08331221686625952
81	824.1943357427357	2382.6536576747894	85775.53167629242	0.06294657237860059	2949.79159450531	106192.49740219116	0.07792960991507213	3198.985929965973	115163.49347877502	0.08451299614197329
82	835.2936076304999	2416.391767978668	86990.10364723206	0.06383788882961715	2991.950822353363	107710.22960472107	0.07904340120345987	3244.2227358818054	116792.018491745	0.08570809299064265
83	846.3928795182641	2450.4873530864716	88217.54471111298	0.06473864929426375	3034.4349653720856	109239.65875339508	0.08016577632283857	3289.77201795578	118431.79264640808	0.08691144504797052
84	857.4921514060283	2485.673494577408	89484.24580478668	0.06566822082260931	3078.017148256302	110808.61733722687	0.08131716020966664	3336.4333798885345	120111.60167598724	0.08814417679088382
85	868.5914232937924	2520.8219113349915	90749.58880805969	0.06659679571317213	3121.5995573997498	112377.58406639099	0.0824685500739657	3383.0353400707245	121789.27224254608	0.08937533921776193
86	879.6906951815566	2555.7704412937164	92007.73588657379	0.06752008985770148	3164.94713640213	113938.09691047668	0.08361373603514029	3429.4624898433685	123460.64963436127	0.09060188338379395
87	890.7899670693208	2589.7824943065643	93232.16979503632	0.06841864351438667	3207.391497373581	115466.09390544891	0.08473506016521137	3474.934530735016	125097.64310646057	0.09180319483078875
88	901.889238957085	2624.818935394287	94493.48167419434	0.06934426015519093	3250.839483499527	117030.22140598297	0.08588289875038378	3521.4285328388214	126771.42718219757	0.09303150514738512
89	912.9885108448492	2658.953444957733	95722.3240184784	0.0702460489527035	3293.374071598053	118561.4665775299	0.08700660656234949	3567.026223897934	128412.94406032562	0.09423613610635988
90	924.0877827326134	2692.1461837291718	96917.26261425018	0.07112295740592761	3334.9584295749664	120058.50346469879	0.08810521054567702	3613.2792048454285	130078.05137443542	0.09545807896136078
91	935.1870546203776	2726.944438457489	98169.9997844696	0.07204228147673807	3378.150755405426	121613.42719459534	0.08924629492247242	3659.5400376319885	131743.4413547516	0.09668022925161124
92	946.2863265081418	2760.6416313648224	99383.0987291336	0.07293251694401412	3420.255147457123	123129.18530845642	0.09035863752132312	3704.7276384830475	133370.1949853897	0.09787402616725793
93	957.385598395906	2793.906187772751	100580.62275981903	0.07381132272463148	3461.9220345020294	124629.19324207306	0.09145942181396041	3749.43523645401	134979.66851234436	0.09905514203883573
94	968.4848702836701	2819.45002245903	101500.20080852509	0.07448615720329256	3493.6070244312286	125769.85287952423	0.09229649752803626	3784.188672542572	136230.7922115326	0.09997328206019687
95	979.5841421714343	2844.485289335251	102401.47041606903	0.07514755599004679	3524.780414581299	126892.09492492676	0.09312005744957463	3818.4364216327667	137463.7111787796	0.10087806249690286
96	990.6834140591985	2870.486791372299	103337.52448940277	0.0758344814375013	3556.9220876693726	128049.19515609741	0.09396919813138996	3853.6610295772552	138731.7970647812	0.10180865025830221
97	1001.7826859469627	2897.1265349388123	104296.55525779724	0.07653826838578708	3589.7035636901855	129229.32829284668	0.09483524156425514	3889.500652551651	140022.02349185944	0.10275548590699701
98	1012.8819578347269	2923.505075454712	105246.18271636963	0.07723515469340357	3622.251528739929	130401.05503463745	0.09569511594473025	3925.1496686935425	141305.38807296753	0.10369728597415044
99	1023.9812297224911	2949.8592360019684	106194.93249607086	0.07793139691434979	3654.7492167949677	131570.97180461884	0.09655366207320532	3960.7091298103333	142585.528673172	0.10463672011545845
100	1035.0805016102552	2976.560997247696	107156.19590091705	0.07863682228806129	3687.5903787612915	132753.2536354065	0.09742128233016199	3996.6270468235016	143878.57368564606	0.10558562418956731
101	1046.1797734980194	3003.5075001716614	108126.27000617981	0.07934871341465871	3720.6788687705994	133944.43927574158	0.09829543666835569	4032.753255844116	145179.11721038818	0.1065400310642533
102	1057.2790453857835	3029.6335728168488	109066.80862140656	0.08003892985355725	3752.9689297676086	135106.8814716339	0.09914849756334167	4068.098084926605	146451.5310573578	0.1074737949098226
103	1068.3783172735477	3054.853217124939	109974.7158164978	0.08070519964929036	3784.363839864731	136237.0982351303	0.09997790975020424	4104.172910928726	147750.22479343414	0.10842684431281639
104	1079.477589161312	3081.3062069416046	110927.02344989777	0.08140405280940517	3816.964532852173	137410.72318267822	0.10083917713336608	4139.862727880478	149035.0582036972	0.10936972228364361
105	1090.5768610490761	3107.9096183776855	111884.74626159668	0.08210687991064371	3849.72638297081	138590.14978694916	0.10170470207573734	4175.6804230213165	150324.4952287674	0.11031597862784837
106	1101.6761329368403	3133.7157418727875	112813.76670742035	0.08278864371427633	3881.6870441436768	139740.73358917236	0.1025490606610926	4210.681356191635	151584.52882289886	0.11124065719622835
107	1112.7754048246045	3159.8664610385895	113755.19259738922	0.08347951128179724	3913.986894130707	140903.52818870544	0.10340238016830569	4246.054635286331	152857.96687030792	0.11217517265365981
108	1123.8746767123687	3186.28093791008	114706.11376476288	0.0841773469806108	3946.561975955963	142076.23113441467	0.10426297093828499	4281.6753532886505	154140.31271839142	0.1131162251212261
109	1134.9739486001329	3212.714523792267	115657.7228565216	0.08487568751432598	3979.144711971283	143249.2096309662	0.10512376392188742	4317.312336444855	155423.24411201477	0.11405770729274159
110	1146.073220487897	3238.5063388347626	116586.22819805145	0.08555707330748079	4011.088000059128	144399.1680021286	0.10596766353321166	4352.319741487503	156683.5106935501	0.11498255683946695
111	1157.1724923756612	3264.963895559311	117538.7002401352	0.08625604711928857	4043.879618167877	145579.66625404358	0.10683397490668596	4388.146758556366	157973.28330802917	0.11592905945673586
112	1168.2717642634254	3290.822312116623	118469.60323619843	0.08693919243677013	4075.8883361816406	146731.98010253906	0.10767960309050091	4423.218438386917	159235.86378192902	0.11685560705872654
113	1179.3710361511896	3316.666705608368	119400.00140190125	0.08762196728332368	4108.085742235184	147891.0867204666	0.10853021616387995	4458.455468416214	160504.3968629837	0.11778652299525029
114	1190.4703080389538	3341.9742670059204	120311.07361221313	0.08829055973279934	4139.543931245804	149023.58152484894	0.10936130009631734	4492.972418308258	161747.0070590973	0.1186984153626825
115	1201.569579926718	3366.649297475815	121199.37470912933	0.08894244154802428	4170.383872270584	150133.81940174103	0.1101760507310204	4526.873991250992	162967.4636850357	0.11959405028138519
116	1212.6688518144822	3400.267067670822	122409.6144361496	0.08983057877181713	4212.422611236572	151647.2140045166	0.11128665886179256	4571.950973272324	164590.23503780365	0.1207849247932031
117	1223.7681237022464	3434.1022684574127	123627.68166446686	0.0907244602255472	4254.680416107178	153168.4949798584	0.11240305442531907	4619.420051336288	166299.12184810638	0.12203899533277736
118	1234.8673955900106	3468.149214744568	124853.37173080444	0.09162393571659537	4297.143826007843	154697.17773628235	0.11352488180301815	4664.9338483810425	167937.61854171753	0.12324140992235662
119	1245.9666674777748	3502.5394325256348	126091.41957092285	0.09253247998852464	4339.950093984604	156238.20338344574	0.11465576703964397	4710.802177429199	169588.87838745117	0.12445319078065094
120	1257.065939365539	3536.3601508140564	127308.96542930603	0.09342597883372229	4382.18443775177	157758.63975906372	0.11577154279170902	4756.130499362946	171220.69797706604	0.12565070536201378
121	1268.1652112533031	3569.5221514701843	128502.79745292664	0.09430207522641298	4423.80277967453	159256.90006828308	0.11687104458613891	4800.82115316391	172829.56151390076	0.12683137359093072
122	1279.2644831410673	3603.5027256011963	129726.09812164307	0.09519979725248855	4466.207954883575	160783.48637580872	0.11799133347996342	4846.265960216522	174465.5745677948	0.12803196555575722
123	1290.3637550288315	3638.93634724617	131001.70850086212	0.09613590688064488	4510.094095945358	162363.3874540329	0.11915074754161889	4893.19441819191	176154.99905490875	0.1292717536244296
124	1299.243172539043	3672.9302175045013	132225.48783016205	0.0970339801728971	4552.558662891388	163892.11186408997	0.120272605486933	4938.743987083435	177794.78353500366	0.13047511325909952
125	1306.346706547212	3698.127753019333	133132.59910869598	0.09769966588342315	4583.92045211792	165021.13627624512	0.12110114266400507	4973.144571304321	179033.20456695557	0.13138393139871926
126	1312.0295337537473	3722.7861137390137	134020.3000946045	0.09835110730579662	4614.736159086227	166130.5017271042	0.12191525306684528	5007.08545923233	180255.0765323639	0.13228060496756658
127	1316.5757955189754	3747.8935194015503	134924.1666984558	0.09901441190429965	4646.005347967148	167256.19252681732	0.12274134386471383	5041.411727190018	181490.82217884064	0.13318745976936536
128	1320.212804931158	3772.741230726242	135818.6843061447	0.09967085572033821	4677.019115924835	168372.68817329407	0.12356068677810512	5075.524252176285	182718.87307834625	0.13408866776329612
129	1323.1224124609041	3797.470654964447	136708.9435787201	0.10032417454730125	4707.916831731796	169485.00594234467	0.12437696374648093	5109.486568212509	183941.51645565033	0.13498590743454794
130	1325.8972304328452	3822.269998550415	137601.71994781494	0.10097934055136888	4738.877505540848	170599.59019947052	0.1251949039823747	5143.485134124756	185165.4648284912	0.13588410477979382
131	1328.6720484047862	3847.395806789398	138506.24904441833	0.10164313132171082	4770.184705495834	171726.64939785004	0.12602199898277064	5177.8484761714935	186402.54514217377	0.13679193903020959
132	1331.4468663767273	3872.650422811508	139415.4152212143	0.10231032502408084	4801.598694324493	172857.55299568176	0.12685191520459932	5212.3089962005615	187643.12386322021	0.13770234059496358
133	1334.2216843486683	3898.286148548126	140338.30134773254	0.10298758714329827	4833.42201423645	174003.1925125122	0.12769264541467953	5247.17230629921	188898.20302677155	0.1386233833429993
134	1336.9965023206094	3922.492366552353	141209.7251958847	0.10362708355046901	4863.855448246002	175098.79613685608	0.12849665666929097	5280.6523633003235	190103.48507881165	0.13950788236553746
135	1339.7713202925504	3947.6561992168427	142115.62317180634	0.1042918788760658	4895.1853840351105	176226.67382526398	0.12932435232048797	5315.053492307663	191341.92572307587	0.14041671489769794
136	1342.5461382644914	3972.3532824516296	143004.71816825867	0.10494434329630217	4926.058017015457	177338.08861255646	0.13013996663361135	5348.985506296158	192563.47822666168	0.1413131540287477
137	1345.3209562364325	3998.015113592148	143928.54408931732	0.10562229508591746	4957.884223937988	178483.83206176758	0.13098077311470963	5383.8815314769745	193819.73513317108	0.14223506106617811
138	1348.0957742083735	4025.3198235034943	144911.5136461258	0.10634364956946778	4991.517942905426	179694.64594459534	0.13186933168407022	5420.561718463898	195140.22186470032	0.14320410330930725
139	1350.8705921803146	4052.362431526184	145885.04753494263	0.10705807966623122	5024.723828077316	180890.0578107834	0.13274658744788428	5456.902135372162	196448.47687339783	0.1441641692743359
140	1353.6454101522556	4078.5782837867737	146828.81821632385	0.10775066796435522	5057.1057741642	182055.8078699112	0.13360207582595898	5492.371525287628	197725.3749103546	0.14510122385310228
141	1356.4202281241967	4105.520141363144	147798.72508907318	0.10846243636698573	5090.215910196304	183247.77276706696	0.1344768020235735	5528.583055496216	199028.98999786377	0.14605788480123152
142	1359.1950460961377	4131.537227630615	148735.34019470215	0.10914977352928816	5122.394820213318	184406.21352767944	0.1353269264560213	5563.877100467682	200299.57561683655	0.1469903069974554
143	1361.9698640680788	4158.9425213336945	149721.930768013	0.10987378530417664	5155.962642192841	185614.65511894226	0.13621374411372822	5600.513161420822	201618.4738111496	0.14795818348887305
144	1364.7446820400198	4185.113430023193	150664.08348083496	0.11056518625232996	5188.298407077789	186778.74265480042	0.13706801244525493	5635.9117023944855	202892.82128620148	0.14889336633188432
145	1367.5195000119609	4210.215331077576	151567.75191879272	0.1112283454263335	5219.608926057816	187905.92133808136	0.1378951951299222	5670.273426294327	204129.84334659576	0.14980115783298972
146	1370.294317983902	4234.917467594147	152457.02883338928	0.11188094334762091	5250.5029401779175	189018.10584640503	0.13871137430460523	5704.272773265839	205353.8198375702	0.15069937581279294
147	1373.069135955843	4260.638349056244	153382.98056602478	0.11256045516898035	5282.389966249466	190166.03878498077	0.13955378754753953	5741.102661371231	206679.69580936432	0.15167237296235947
148	1375.843953927784	4286.0984609127045	154299.54459285736	0.11323307780071606	5314.018826246262	191304.67774486542	0.14038938038270796	5775.76632642746	207927.58775138855	0.15258814135124854
149	1378.618771899725	4311.576583147049	155216.75699329376	0.11390617624292108	5345.67999625206	192444.47986507416	0.14122582680577142	5810.505731344223	209178.20632839203	0.1535059106875257
150	1381.393589871666	4337.041897773743	156133.50831985474	0.11457893632499584	5377.3144953250885	193583.3218317032	0.14206156861790892	5845.245058298111	210428.822098732	0.15442367796412637
151	1384.1684078436072	4362.480517148972	157049.29861736298	0.11525099115367674	5408.9243903160095	194721.27805137634	0.1428966604225935	5879.95329117775	211678.318482399	0.15534062377622715
152	1386.9432258155482	4388.678430080414	157992.4234828949	0.1159431055183455	5441.5222363471985	195894.80050849915	0.14375785259291976	5915.63024520874	212962.68882751465	0.15628316192562455
153	1389.7180437874893	4413.949002981186	158902.1641073227	0.11661072078043923	5472.961643457413	197026.61916446686	0.1445884403322787	5950.165446281433	214205.9560661316	0.15719553646521803
154	1392.4928617594303	4438.006092309952	159768.21932315826	0.1172462774043631	5503.239857435226	198116.63486766815	0.14538835087803093	5983.510386228561	215406.3739042282	0.15807646587309948
155	1395.2676797313713	4462.183887004852	160638.61993217468	0.1178850229051266	5533.594855308533	199209.41479110718	0.14619028995320016	6016.919536113739	216609.1033000946	0.15895909162299848
156	1398.0424977033124	4487.63959312439	161555.02535247803	0.11855752914309388	5565.23312330246	200348.39243888855	0.14702613133526524	6051.621122121811	217858.3603963852	0.15987586183350447
157	1400.8173156752534	4513.216844558716	162475.80640411377	0.1192332464482383	5596.9876482486725	201491.5553369522	0.14786504407293333	6086.57768201828	219116.79655265808	0.16079936811841594
