Interface	Time step	Time[s]	Property	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Left interface	2	2.4973361747469363	Intercalation fraction	[]	0.92	0.9095562123241635	0.8907598868197698	0.9203305191662928	0.0070536427979089	0.775503778912677	-0.010443787675836536	-1.1351943125909276
Left interface	2	2.4973361747469363	Normalized concentration	[]	1.0	1.033086294238878	1.013752364766839	1.0374561209898936	0.0064212529062452365	0.6215601680183035	0.0330862942388781	3.30862942388781
Left interface	2	2.4973361747469363	Solid potential vs Li.	[V]	0.0	0.01252645249013912	0.012440124085009607	0.012692938857378877	7.788349100323816e-05	0.6217521765603501	0.01252645249013912	0.0
Left interface	2	2.4973361747469363	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.671730486678973	-3.677247583784304	-3.669073771057836	0.0024825982188282562	0.06761384659999188	0.008426739947531736	-0.22897771558679542
Left interface	2	2.4973361747469363	Open circuit voltage	[V]	3.6521722120294307	3.658306116020149	3.6519694235742644	3.669201799094661	0.004082517934301614	0.11159585351329109	0.006133903990718448	0.167952211303584
Left interface	2	2.4973361747469363	Potential jump phis-phie	[V]	3.6801572266265046	3.6842569391691127	3.6817299690578924	3.689688479429993	0.0024171557425622108	0.0656076865015646	0.004099712542608103	0.1114004725924765
Left interface	2	2.4973361747469363	Overpotential	[V]	0.02798501459707392	0.025950823148963145	0.016320888980647208	0.03768090968561433	0.004473846028114149	17.23970759013438	-0.0020341914481107753	-7.268859700089161
Left interface	2	2.4973361747469363	Exchange current density io	[A.m-2]	1.8963788593570146	2.024184942708107	1.9063143942711105	2.1554164209709956	0.06050826854338667	2.9892658159206613	0.12780608335109256	6.739480495707827
Left interface	2	2.4973361747469363	Faraday current	[A.m-2]	2.130228874652989	2.091905049032966	1.3539487015874376	2.994604968913781	0.33879351098610777	16.195453571983265	-0.03832382562002312	-1.7990473266055045
Left interface	2	2.4973361747469363	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	2	2.4973361747469363	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	2	2.4973361747469363	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	2	2.4973361747469363	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	2	2.4973361747469363	Intercalation fraction	[]	0.04	0.05038893730186323	0.04481510050873633	0.05674318198477784	0.0032482715601818896	6.446398225710901	0.01038893730186323	25.972343254658075
Right interface	2	2.4973361747469363	Normalized concentration	[]	1.0	0.973674344841793	0.9691955206941734	0.9882729720399458	0.005284038096495482	0.5426904924103815	-0.02632565515820695	-2.632565515820695
Right interface	2	2.4973361747469363	Solid potential vs Li.	[V]	-3.346647603707168	-3.400101833231976	-3.4001181275097903	-3.400093610684211	7.540243409749768e-06	0.00022176522291340813	-3.400101833231976	0.0
Right interface	2	2.4973361747469363	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.68637329394242	-3.688161118638528	-3.682721730470909	0.0016561178350060662	0.04492539694033315	-0.006216067315915286	0.16890765619852002
Right interface	2	2.4973361747469363	Open circuit voltage	[V]	0.3563413361105917	0.3073846599808173	0.28150713554051104	0.3320128632706929	0.01381422175460633	4.4941155344149	-0.04895667612977439	-13.738702521612739
Right interface	2	2.4973361747469363	Potential jump phis-phie	[V]	0.3335096229193364	0.28627146071044396	0.282628062524263	0.2880430826467444	0.0016497682947361854	0.5762950629594483	-0.04723816220889243	-14.163957787903946
Right interface	2	2.4973361747469363	Overpotential	[V]	-0.02283171319125532	-0.021113199270373386	-0.04672688375609929	0.0012219480408840466	0.013752962899387544	65.13917063571732	0.0017185139208819346	-7.526872409820457
Right interface	2	2.4973361747469363	Exchange current density io	[A.m-2]	2.3612877842397775	2.5994551204039285	2.454433219441111	2.77082578056675	0.08047333291010979	3.0957769679672356	0.23816733616415098	10.086332456119049
Right interface	2	2.4973361747469363	Faraday current	[A.m-2]	-2.1302288746529743	-2.1892309817726856	-5.064053384583583	0.12959711828387507	1.445240463662833	66.0158967096555	-0.05900210711971132	2.7697543593442786
Right interface	2	2.4973361747469363	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	2	2.4973361747469363	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	2	2.4973361747469363	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	2	2.4973361747469363	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	3	4.231597407210087	Intercalation fraction	[]	0.92	0.9041413201609794	0.8797914245876919	0.9178237109969187	0.009472390531267603	1.0476670316960048	-0.015858679839020673	-1.7237695477196382
Left interface	3	4.231597407210087	Normalized concentration	[]	1.0	1.0531811765098544	1.0213193711138535	1.0624634876167003	0.011525282923170874	1.094330508390266	0.05318117650985443	5.318117650985443
Left interface	3	4.231597407210087	Solid potential vs Li.	[V]	0.0	0.015257507837343426	0.0151718034698467	0.015423475061028924	7.751488403978139e-05	0.5080442026715548	0.015257507837343426	0.0
Left interface	3	4.231597407210087	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.671517355556937	-3.677074960904429	-3.6688309384553035	0.0025058165016570767	0.06825016087325471	0.00863987106956765	-0.23476907473020045
Left interface	3	4.231597407210087	Open circuit voltage	[V]	3.6521722120294307	3.6614523417504787	3.653490743225557	3.675742061205875	0.005493988865819408	0.1500494435820739	0.00928012972104808	0.2540989083286223
Left interface	3	4.231597407210087	Potential jump phis-phie	[V]	3.6801572266265046	3.6867748633942807	3.6842183926505214	3.6922475044110774	0.0024406843987968318	0.06620106974879887	0.006617636767776158	0.17981940336397959
Left interface	3	4.231597407210087	Overpotential	[V]	0.02798501459707392	0.025322521643801867	0.013542725418226542	0.03815236106565978	0.005703761191690616	22.52445973557579	-0.002662492953272054	-9.513995227826115
Left interface	3	4.231597407210087	Exchange current density io	[A.m-2]	1.8963788593570146	2.0885643716384346	1.9464945677852994	2.237990213543639	0.07609020886707056	3.643182364897827	0.19218551228142	10.134341633959279
Left interface	3	4.231597407210087	Faraday current	[A.m-2]	2.130228874652989	2.099437264336098	1.1649681554370745	3.1025206451032314	0.44181672235836067	21.04453083041163	-0.030791610316891038	-1.445460188962416
Left interface	3	4.231597407210087	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	3	4.231597407210087	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	3	4.231597407210087	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	3	4.231597407210087	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	3	4.231597407210087	Intercalation fraction	[]	0.04	0.054855028949257145	0.047860822637536854	0.061978778704351416	0.003797627223760314	6.923024737209153	0.014855028949257144	37.13757237314286
Right interface	3	4.231597407210087	Normalized concentration	[]	1.0	0.9578165220161791	0.9493675385533957	0.9812654144713803	0.0091218859993199	0.9523625652352046	-0.04218347798382094	-4.218347798382094
Right interface	3	4.231597407210087	Solid potential vs Li.	[V]	-3.346647603707168	-3.4178446121284742	-3.4178608717009418	-3.417836431000505	7.516227944287347e-06	0.00021991134171563733	-3.4178446121284742	0.0
Right interface	3	4.231597407210087	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.686208871338199	-3.6880027851963564	-3.6825508908232694	0.001660135513225873	0.045036392976375114	-0.006051644711694504	0.16443984153475624
Right interface	3	4.231597407210087	Open circuit voltage	[V]	0.3563413361105917	0.28926848660353743	0.26257864518031415	0.3179520499124699	0.014899121713347082	5.150620410915125	-0.06707284950705428	-18.822640740797468
Right interface	3	4.231597407210087	Potential jump phis-phie	[V]	0.3335096229193364	0.2683642592097246	0.26471440543954294	0.27014200555643963	0.0016538083057293731	0.6162550522187586	-0.06514536370961177	-19.533278572105253
Right interface	3	4.231597407210087	Overpotential	[V]	-0.02283171319125532	-0.020904227393812858	-0.049910027243296295	0.0022738003187105504	0.014824233437310652	70.915002779286	0.0019274857974424624	-8.442142651742406
Right interface	3	4.231597407210087	Exchange current density io	[A.m-2]	2.3612877842397775	2.683439294796387	2.506405827451104	2.8772565133180756	0.089994032843034	3.3536824558523333	0.32215151055660973	13.64304311853827
Right interface	3	4.231597407210087	Faraday current	[A.m-2]	-2.1302288746529743	-2.2426449756667726	-5.665068875128629	0.25039871263897695	1.6137668347187302	71.95819455279285	-0.11241610101379829	5.277184172621427
Right interface	3	4.231597407210087	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	3	4.231597407210087	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	3	4.231597407210087	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	3	4.231597407210087	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	4	6.399423947789025	Intercalation fraction	[]	0.92	0.8984821562815155	0.8698592324453333	0.9153919510755046	0.011391959135078396	1.2679115612296064	-0.02151784371848453	-2.3388960563570143
Left interface	4	6.399423947789025	Normalized concentration	[]	1.0	1.0758240750271135	1.028995769687973	1.092009703707873	0.018094377027545686	1.6819085431871994	0.07582407502711352	7.582407502711352
Left interface	4	6.399423947789025	Solid potential vs Li.	[V]	0.0	0.01825701680147529	0.018171932646316336	0.01842246084433885	7.714670194670383e-05	0.4225591879855742	0.01825701680147529	0.0
Left interface	4	6.399423947789025	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6712880586907333	-3.6768897992748912	-3.668568248368997	0.0025315133712979472	0.06895436508462764	0.008869167935771305	-0.24099970163235168
Left interface	4	6.399423947789025	Open circuit voltage	[V]	3.6521722120294307	3.6647587832008304	3.6549357387062216	3.681745038375405	0.006655222476796849	0.18160056010518988	0.012586571171399719	0.34463246639746054
Left interface	4	6.399423947789025	Potential jump phis-phie	[V]	3.6801572266265046	3.6895450754922097	3.6869555249543664	3.6950624330370734	0.0024666799632751925	0.06685593786779041	0.009387848865705095	0.255093689959292
Left interface	4	6.399423947789025	Overpotential	[V]	0.02798501459707392	0.024786292291378388	0.01131853935485383	0.03916661554036294	0.006762786959082989	27.284383156553602	-0.0031987223056955325	-11.430125557375936
Left interface	4	6.399423947789025	Exchange current density io	[A.m-2]	1.8963788593570146	2.154992921058311	1.983711602878517	2.3120103849694233	0.08604973543476814	3.9930402830515734	0.2586140617012964	13.637257155934652
Left interface	4	6.399423947789025	Faraday current	[A.m-2]	2.130228874652989	2.1153416161299115	1.0071418734967454	3.260935440651076	0.542746558756275	25.657631590931775	-0.014887258523077485	-0.6988572307988548
Left interface	4	6.399423947789025	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	4	6.399423947789025	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	4	6.399423947789025	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	4	6.399423947789025	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	4	6.399423947789025	Intercalation fraction	[]	0.04	0.059390080760984745	0.051211241391928806	0.06716149932016016	0.004207388236741991	7.084328195603262	0.019390080760984744	48.47520190246186
Right interface	4	6.399423947789025	Normalized concentration	[]	1.0	0.9401762238480214	0.9268647252910118	0.9735067361504574	0.013606281955915825	1.4472054930539562	-0.05982377615197865	-5.982377615197865
Right interface	4	6.399423947789025	Solid potential vs Li.	[V]	-3.346647603707168	-3.434531246848581	-3.4345474897177635	-3.434523086064581	7.5045384194163375e-06	0.00021850255187814255	-3.434531246848581	0.0
Right interface	4	6.399423947789025	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.686027804351062	-3.687824417118377	-3.6823675594534913	0.0016616590570203529	0.045079938221271605	-0.0058705777245573465	0.15951975318018513
Right interface	4	6.399423947789025	Open circuit voltage	[V]	0.3563413361105917	0.27228529267934537	0.24555637304127376	0.30348290410459716	0.015258386514306761	5.603823241483586	-0.08405604343124634	-23.588631155931704
Right interface	4	6.399423947789025	Potential jump phis-phie	[V]	0.3335096229193364	0.2514965575024815	0.2478444199904024	0.2532770203643957	0.0016553427837438523	0.6581969948942618	-0.08201306541685488	-24.590914258774117
Right interface	4	6.399423947789025	Overpotential	[V]	-0.02283171319125532	-0.02078873517686393	-0.051813734882793616	0.002463979144755879	0.015172784480939196	72.98560663673852	0.0020429780143913917	-8.94798387347413
Right interface	4	6.399423947789025	Exchange current density io	[A.m-2]	2.3612877842397775	2.7595629652060456	2.5572444174783384	2.9747080424937375	0.09617449436378771	3.4851349860975804	0.3982751809662681	16.86686322711375
Right interface	4	6.399423947789025	Faraday current	[A.m-2]	-2.1302288746529743	-2.29552382041382	-6.118533225726766	0.28051333803968753	1.7013733791873853	74.11699953001029	-0.1652949457608459	7.759492312194545
Right interface	4	6.399423947789025	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	4	6.399423947789025	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	4	6.399423947789025	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	4	6.399423947789025	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	5	9.109207123512697	Intercalation fraction	[]	0.92	0.8924751134863064	0.8604062430994719	0.9119795099619636	0.012966526583748847	1.4528726221952852	-0.02752488651369367	-2.991835490618877
Left interface	5	9.109207123512697	Normalized concentration	[]	1.0	1.1008197472701218	1.0365344501901115	1.1258231233382165	0.026123844945483362	2.3731264823570637	0.10081974727012177	10.081974727012177
Left interface	5	9.109207123512697	Solid potential vs Li.	[V]	0.0	0.021527131570992484	0.02144262538978392	0.021692083670162177	7.680213750754338e-05	0.3567690254238666	0.021527131570992484	0.0
Left interface	5	9.109207123512697	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6710450852525844	-3.67669372506953	-3.66828878398812	0.0025591941808244495	0.06971295969927771	0.009112141373920135	-0.24760195863351675
Left interface	5	9.109207123512697	Open circuit voltage	[V]	3.6521722120294307	3.6682910471658	3.6569282929879994	3.6874292613672464	0.007643040557271187	0.20835425703683907	0.01611883513636947	0.44134926286547127
Left interface	5	9.109207123512697	Potential jump phis-phie	[V]	3.6801572266265046	3.692572216823577	3.689946615259494	3.6981370159129607	0.0024946262525995804	0.06755795435046377	0.012414990197072484	0.33734945092150187
Left interface	5	9.109207123512697	Overpotential	[V]	0.02798501459707392	0.024281169657776783	0.009416357140836329	0.039836964151498844	0.007684557171008486	31.64821661936402	-0.003703844939297138	-13.235100973234466
Left interface	5	9.109207123512697	Exchange current density io	[A.m-2]	1.8963788593570146	2.223968535876494	2.0297652691625374	2.389891611575314	0.09244937032209691	4.156954958252656	0.32758967651947946	17.274484731946014
Left interface	5	9.109207123512697	Faraday current	[A.m-2]	2.130228874652989	2.1350232461173397	0.8659631833374475	3.4043437091924185	0.6415115981921937	30.04705449267678	0.0047943714643507995	0.2250636784336986
Left interface	5	9.109207123512697	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	5	9.109207123512697	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	5	9.109207123512697	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	5	9.109207123512697	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	5	9.109207123512697	Intercalation fraction	[]	0.04	0.06419199739121205	0.054882961266606224	0.07270901187856477	0.0045935919761458015	7.156019695337707	0.02419199739121205	60.479993478030124
Right interface	5	9.109207123512697	Normalized concentration	[]	1.0	0.9210254779244677	0.902298666236732	0.9649131402634735	0.01849751763258442	2.008361123111231	-0.07897452207553235	-7.8974522075532345
Right interface	5	9.109207123512697	Solid potential vs Li.	[V]	-3.346647603707168	-3.4505869274402725	-3.4506031642274486	-3.450578774439261	7.500321878485903e-06	0.00021736365540716345	-3.4505869274402725	0.0
Right interface	5	9.109207123512697	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.685833711841034	-3.687631458003788	-3.6821731891517926	0.0016620297598329472	0.04509236959045506	-0.005676485214529237	0.15424572552115415
Right interface	5	9.109207123512697	Open circuit voltage	[V]	0.3563413361105917	0.25579196946413424	0.22951266453290492	0.28865559571112653	0.015235702726038969	5.956286570667824	-0.10054936664645747	-28.217149249070463
Right interface	5	9.109207123512697	Potential jump phis-phie	[V]	0.3335096229193364	0.2352467844007607	0.23159436163398261	0.23702838751950606	0.0016557172794136345	0.7038214289012321	-0.0982628385185757	-29.46326935290315
Right interface	5	9.109207123512697	Overpotential	[V]	-0.02283171319125532	-0.02054518506337354	-0.052793418629746125	0.002249299341464339	0.015138687891486943	73.68484559662154	0.002286528127881781	-10.014702395427491
Right interface	5	9.109207123512697	Exchange current density io	[A.m-2]	2.3612877842397775	2.832232629908951	2.6070016777566667	3.0717067844593187	0.10206441145315887	3.603673313248989	0.4709448456691736	19.944406980481435
Right interface	5	9.109207123512697	Faraday current	[A.m-2]	-2.1302288746529743	-2.3264126501433835	-6.452443100845019	0.2643761260654885	1.7410246171247605	74.83730872153984	-0.19618377549040922	9.209516302438095
Right interface	5	9.109207123512697	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	5	9.109207123512697	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	5	9.109207123512697	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	5	9.109207123512697	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	6	12.496436093167286	Intercalation fraction	[]	0.92	0.8860206800784219	0.8509225102574992	0.9083429165308622	0.014295321804897825	1.613429813357465	-0.0339793199215781	-3.693404339301967
Left interface	6	12.496436093167286	Normalized concentration	[]	1.0	1.127688780005564	1.0436695074277895	1.16324838627247	0.03548569751343606	3.1467633750209854	0.12768878000556394	12.768878000556395
Left interface	6	12.496436093167286	Solid potential vs Li.	[V]	0.0	0.02506628927941262	0.02498228469555741	0.025230811707712242	7.650188979966341e-05	0.3051983041721925	0.02506628927941262	0.0
Left interface	6	12.496436093167286	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6707940701693342	-3.6764911759319214	-3.6679989276020417	0.00258822047949851	0.07050846301980418	0.00936315645717034	-0.25442272926347986
Left interface	6	12.496436093167286	Open circuit voltage	[V]	3.6521722120294307	3.672107321772139	3.6590253801509007	3.692998884509754	0.008494272521320357	0.23131874362596427	0.019935109742708512	0.5458425448024264
Left interface	6	12.496436093167286	Potential jump phis-phie	[V]	3.6801572266265046	3.6958603594487474	3.693196490938507	3.701474096545977	0.002523865682282508	0.06828898921546248	0.015703132822242782	0.4266973353374197
Left interface	6	12.496436093167286	Overpotential	[V]	0.02798501459707392	0.02375303767660748	0.007705103500061483	0.040396516876738175	0.008490110303896795	35.743261217734876	-0.004231976920466441	-15.122296634102636
Left interface	6	12.496436093167286	Exchange current density io	[A.m-2]	1.8963788593570146	2.2954033684263426	2.079480359647064	2.473585543120372	0.09675253966739275	4.215056098559413	0.39902450906932807	21.041391971888
Left interface	6	12.496436093167286	Faraday current	[A.m-2]	2.130228874652989	2.153179090654708	0.7321796418965021	3.5460625046075243	0.7380169754943411	34.27568931434939	0.02295021600171898	1.077359164303767
Left interface	6	12.496436093167286	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	6	12.496436093167286	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	6	12.496436093167286	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	6	12.496436093167286	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	6	12.496436093167286	Intercalation fraction	[]	0.04	0.0694203406927645	0.05890377262834746	0.07895625518387477	0.0050320772491158775	7.248707221686622	0.029420340692764495	73.55085173191124
Right interface	6	12.496436093167286	Normalized concentration	[]	1.0	0.9008438869100517	0.8765607275894881	0.9554586420203288	0.02349961608092324	2.6086224730378453	-0.09915611308994832	-9.915611308994832
Right interface	6	12.496436093167286	Solid potential vs Li.	[V]	-3.346647603707168	-3.465921411518276	-3.4659376509555635	-3.4659132560233012	7.502264423137396e-06	0.00021645800733407182	-3.465921411518276	0.0
Right interface	6	12.496436093167286	Electrolyte potential vs Li.	[V]	-3.6801572266265046	-3.6856316873263166	-3.687429654326666	-3.68197210474775	0.0016617242973059648	0.04508655335854887	-0.005474460699812056	0.14875616346506854
Right interface	6	12.496436093167286	Open circuit voltage	[V]	0.3563413361105917	0.2397364344441848	0.21491103142144646	0.2734875631275509	0.01475732990348622	6.155647529212756	-0.11660490166640691	-32.722810925931476
Right interface	6	12.496436093167286	Potential jump phis-phie	[V]	0.3335096229193364	0.21971027580804045	0.21605879566243025	0.22149209769500233	0.0016554095360980401	0.7534511210319363	-0.11379934711129594	-34.12175820150766
Right interface	6	12.496436093167286	Overpotential	[V]	-0.02283171319125532	-0.020026158636144386	-0.05271007698474728	0.0014935649589093991	0.014647642007488066	73.14254457692721	0.0028055545551109347	-12.287972135991435
Right interface	6	12.496436093167286	Exchange current density io	[A.m-2]	2.3612877842397775	2.9045880255026995	2.656334124473701	3.1738884627267656	0.10927468892208231	3.762140722286082	0.543300241262922	23.008641508635037
Right interface	6	12.496436093167286	Faraday current	[A.m-2]	-2.1302288746529743	-2.3172145228527694	-6.626708540882489	0.1720179442134936	1.719405986362045	74.20141594163883	-0.18698564819979513	8.77772573758095
Right interface	6	12.496436093167286	Lithium plating favorable	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	6	12.496436093167286	Lithium plating irreversible	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	6	12.496436093167286	Lithium plating density	[A.m-2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Right interface	6	12.496436093167286	Lithium plating cummulative capacity	[C]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Left interface	7	16.730472305235523	Intercalation fraction	[]	0.92	0.8790242846274345	0.8410327795205338	0.9043036395199622	0.015433289321324458	1.7557295732581153	-0.0409757153725655	-4.4538821057136415
