Time step	Time[s]	Intercalation fraction left	Intercalation fraction right
0	0	0.92	0.04
1	1.1099271887764162	0.9196300242699166	0.04065538557811335
2	2.4973361747469363	0.9191675546079278	0.04147461755078165
3	4.231597407210087	0.9185894675304391	0.042498657516618146
4	6.399423947789025	0.91786685868358	0.04377870747391224
5	9.109207123512697	0.9169635976250046	0.04537876992053009
6	12.496436093167286	0.9158345213017866	0.04737884797880231
7	16.730472305235523	0.9144231758977635	0.04987894555164256
8	22.02301757032082	0.9126589941427355	0.05300406751769302
9	28.638699151677443	0.9104537669489496	0.056910469975256076
10	36.908301128373225	0.9076972329567202	0.06179347304720979
11	47.245303599242945	0.9042515654664274	0.06789722688715197
12	58.344575487007106	0.9005518081705082	0.07445108266849848
13	69.44384737477127	0.8968520508745847	0.08100493844984498
14	80.54311926253543	0.8931522935786639	0.0875587942311916
15	91.64239115029959	0.8894525362827421	0.09411265001253799
16	102.74166303806375	0.8857527789868217	0.1006665057938846
17	113.84093492582791	0.8820530216908987	0.10722036157523104
18	124.94020681359207	0.8783532643949788	0.1137742173565775
19	136.03947870135624	0.8746535070990575	0.1203280731379241
20	147.1387505891204	0.8709537498031358	0.12688192891927028
21	158.23802247688457	0.8672539925072136	0.1334357847006171
22	169.33729436464873	0.8635542352112916	0.13998964048196358
23	180.4365662524129	0.8598544779153708	0.1465434962633102
24	191.53583814017705	0.8561547206194499	0.15309735204465683
25	202.6351100279412	0.852454963323528	0.15965120782600328
26	213.73438191570537	0.848755206027607	0.1662050636073498
27	224.83365380346953	0.8450554487316859	0.17275891938869628
28	235.9329256912337	0.841355691435764	0.17931277517004257
29	247.03219757899785	0.8376559341398427	0.18586663095138917
30	258.13146946676204	0.8339561768439205	0.19242048673273573
31	269.23074135452623	0.8302564195480001	0.19897434251408222
32	280.3300132422904	0.8265566622520788	0.20552819829542923
33	291.4292851300546	0.8228569049561569	0.21208205407677547
34	302.5285570178188	0.8191571476602352	0.21863590985812173
35	313.627828905583	0.8154573903643139	0.22518976563946827
36	324.7271007933472	0.8117576330683928	0.2317436214208153
37	335.82637268111137	0.8080578757724707	0.23829747720216143
38	346.92564456887555	0.8043581184765498	0.2448513329835079
39	358.02491645663974	0.8006583611806282	0.25140518876485446
40	369.12418834440393	0.7969586038847067	0.25795904454620106
41	380.2234602321681	0.7932588465887843	0.26451290032754754
42	391.3227321199323	0.789559089292863	0.2710667561088944
43	402.4220040076965	0.7858593319969427	0.27762061189024073
44	413.5212758954607	0.7821595747010213	0.28417446767158755
45	424.6205477832249	0.7784598174050995	0.29072832345293387
46	435.71981967098907	0.7747600601091783	0.29728217923428024
47	446.81909155875326	0.7710603028132563	0.3038360350156267
48	457.91836344651745	0.7673605455173351	0.31038989079697354
49	469.01763533428164	0.7636607882214136	0.3169437465783197
50	480.1169072220458	0.7599610309254928	0.3234976023596662
51	491.21617910981	0.7562612736295705	0.3300514581410127
52	502.3154509975742	0.7525615163336491	0.33660531392235954
53	513.4147228853384	0.748861759037728	0.3431591697037064
