Iteration	Time[s]	CPU time (all solves)[%]	CPU time (others required steps)[%]	CPU time (only post-processing)[%]
1	1.1099271887764162	72.84060275487181	21.459835946978856	5.699561298149327
2	2.4973361747469363	78.03062305474185	18.036472281432907	3.9329046638252403
3	4.231597407210087	78.3798437390635	17.484530935953945	4.135625324982547
4	6.399423947789025	77.83000413933388	17.93392890252142	4.2360669581447015
5	9.109207123512697	73.95020248032301	17.988324338626974	8.061473181050012
6	12.496436093167286	77.73157479619188	18.383332733336168	3.8850924704719576
7	16.730472305235523	74.57400026660555	17.54153355111113	7.884466182283312
8	22.02301757032082	77.53396267664142	18.65275477227913	3.81328255107944
9	28.638699151677443	75.23714389050579	18.568302883936962	6.1945532255572475
10	36.908301128373225	74.9848635086652	18.877435170707145	6.137701320627653
11	47.245303599242945	74.68671326445732	19.01493009195462	6.29835664358806
12	58.344575487007106	75.63006310131713	19.356788469347034	5.013148429335832
13	69.44384737477127	75.65397942620811	17.778207444662403	6.567813129129489
14	80.54311926253543	75.0545787927839	18.174574781842786	6.770846425373319
15	91.64239115029959	74.38060453240269	16.956104815986095	8.663290651611218
16	102.74166303806375	74.45954622869932	16.86068146130966	8.679772309991023
17	113.84093492582791	76.12967856244933	15.962573237640367	7.907748199910309
18	124.94020681359207	76.77391281043685	15.446538459650759	7.7795487299123876
19	136.03947870135624	76.14220864283128	15.821426291059684	8.036365066109035
20	147.1387505891204	76.03119702249558	16.0181417847062	7.950661192798226
21	158.23802247688457	72.34445971014462	15.595602113539124	12.059938176316255
22	169.33729436464873	75.28012104312441	16.548581611479058	8.171297345396539
23	180.4365662524129	75.60250561259599	16.285512071359218	8.111982316044786
24	191.53583814017705	74.18151743367882	17.20986106556839	8.608621500752793
25	202.6351100279412	74.63352118463465	16.915195323452206	8.45128349191315
26	213.73438191570537	74.47377964298124	17.098622979015904	8.427597378002853
27	224.83365380346953	76.13000988852976	15.912870780781544	7.957119330688693
28	235.9329256912337	74.83996205345598	16.799085079145907	8.360952867398112
29	247.03219757899785	74.85663818163886	16.78050742197225	8.3628543963889
30	258.13146946676204	74.58350190493334	16.96617124856007	8.45032684650659
31	269.23074135452623	73.8634441423136	17.456994780177006	8.679561077509394
32	280.3300132422904	73.7945111072311	17.41438741067211	8.791101482096792
33	291.4292851300546	76.34166149972206	15.754872132839722	7.903466367438215
34	302.5285570178188	75.36512301808595	16.406964885559752	8.227912096354302
35	313.627828905583	70.92900944588582	16.474686451228273	12.596304102885904
36	324.7271007933472	74.12247253738285	17.242301535528036	8.635225927089124
37	335.82637268111137	73.51058491911527	17.616646309712277	8.872768771172453
38	346.92564456887555	73.28758596345308	17.7819598782254	8.930454158321519
