Intercalation fraction	Concentration[kmol.m-3]	Diffusion coefficient [m2.s-1]	Conductivity [S.m-1]	Exchange current density [A.m-2]	Open Circuit Voltage (scalar) [V]	Open Circuit Voltage (feild) [V]
0.0	0.0	8.739036833333334e-15	10.0	0.303490440978371	5.314178313824027	5.314178313800001
0.001001001001001001	49.649649649649646	8.739036833333334e-15	10.0	0.3052008709144773	5.310042891312203	5.3107934778362615
0.002002002002002002	99.29929929929929	8.739036833333334e-15	10.0	0.3077629768858328	5.3059604229265425	5.307346628264733
0.003003003003003003	148.94894894894895	8.739036833333334e-15	10.0	0.3111433124984421	5.3019293115482915	5.303843153114804
0.004004004004004004	198.59859859859858	8.739036833333334e-15	10.0	0.315309318800254	5.297947988237175	5.300288440415864
0.005005005005005005	248.24824824824822	8.739036833333334e-15	10.0	0.32022930775503594	5.294014911979944	5.296687878197302
0.006006006006006006	297.8978978978979	8.739036833333334e-15	10.0	0.32587244593550935	5.290128569438444	5.293046854488512
0.007007007007007007	347.54754754754754	8.739036833333334e-15	10.0	0.33220873843367565	5.286287474697264	5.289370757318878
0.008008008008008008	397.19719719719717	8.739036833333334e-15	10.0	0.3392090129862789	5.282490169010993	5.285664974717789
0.009009009009009009	446.8468468468468	8.739036833333334e-15	10.0	0.3468449043133628	5.278735220551133	5.28193489471464
0.01001001001001001	496.49649649649643	8.739036833333334e-15	10.0	0.35508883866789276	5.275021224152713	5.278185905338814
0.011011011011011011	546.1461461461461	8.739036833333334e-15	10.0	0.3639140185944288	5.271346801060639	5.274423394619704
0.012012012012012012	595.7957957957958	8.739036833333334e-15	10.0	0.37329440789484586	5.267710598675818	5.270652750586694
0.013013013013013013	645.4454454454454	8.739036833333334e-15	10.0	0.3832047167991131	5.26411129030111	5.26687936126918
0.014014014014014014	695.0950950950951	8.739036833333334e-15	10.0	0.3936203873391558	5.260547574887128	5.263108614696549
0.015015015015015015	744.7447447447447	8.739036833333334e-15	10.0	0.40451757892383655	5.25701817677794	5.259345898898188
0.016016016016016016	794.3943943943943	8.739036833333334e-15	10.0	0.41587315411310677	5.253521845456709	5.255596601903492
0.017017017017017015	844.044044044044	8.739036833333334e-15	10.0	0.42766466458938973	5.2500573552912995	5.251866111741836
0.018018018018018018	893.6936936936936	8.739036833333334e-15	10.0	0.4398703373242719	5.246623505279902	5.248159816442627
0.01901901901901902	943.3433433433432	8.739036833333334e-15	10.0	0.4524690609385907	5.243219118796704	5.244483104035248
