Time step	Time[s]	Direction	Position[m]	Min	Mean	Max	Std
1.0	1.1099271887764162	0.0	6.12e-05	-3.3794960774111815	-3.379496053418709	-3.3794960119931376	2.0126844359056547e-08
1.0	1.1099271887764162	0.0	6.159999999999999e-05	-3.3794960910373186	-3.379496060502125	-3.379496020536852	2.0536942184058134e-08
1.0	1.1099271887764162	0.0	6.2e-05	-3.3794960968576264	-3.379496065159412	-3.3794960271107417	2.0261671736688487e-08
1.0	1.1099271887764162	0.0	6.24e-05	-3.3794961049022296	-3.3794960725497636	-3.3794960344524254	1.9973008874671906e-08
1.0	1.1099271887764162	0.0	6.28e-05	-3.3794961159157753	-3.379496082323872	-3.379496044057741	1.987614366230711e-08
1.0	1.1099271887764162	0.0	6.32e-05	-3.3794961274873705	-3.379496093335482	-3.379496055623096	1.9789434564628836e-08
1.0	1.1099271887764162	0.0	6.36e-05	-3.3794961387456786	-3.3794961052824353	-3.379496067654433	1.9414503868782324e-08
1.0	1.1099271887764162	0.0	6.4e-05	-3.379496148487764	-3.379496116308181	-3.3794960786416777	1.9046860090100827e-08
1.0	1.1099271887764162	0.0	6.440000000000001e-05	-3.379496168937978	-3.379496133127791	-3.379496089307735	2.0906980573710344e-08
1.0	1.1099271887764162	0.0	6.479999999999999e-05	-3.379496179412956	-3.379496143379291	-3.379496102370291	1.9484120512736955e-08
1.0	1.1099271887764162	0.0	6.52e-05	-3.379496193005938	-3.379496158308445	-3.3794961182219225	1.9244341180258805e-08
1.0	1.1099271887764162	0.0	6.560000000000001e-05	-3.3794962034014118	-3.379496171333225	-3.37949613583098	1.8748012126119706e-08
1.0	1.1099271887764162	0.0	6.599999999999999e-05	-3.379496222020421	-3.3794961893947453	-3.3794961543353237	1.8959036819008974e-08
1.0	1.1099271887764162	0.0	6.64e-05	-3.3794962409034843	-3.379496207876301	-3.379496173127447	1.9211453287069122e-08
1.0	1.1099271887764162	0.0	6.68e-05	-3.379496259249229	-3.3794962255832672	-3.3794961896124383	1.9516459715925738e-08
1.0	1.1099271887764162	0.0	6.72e-05	-3.3794962841937517	-3.3794962445019756	-3.3794961968928	2.1121762672015783e-08
1.0	1.1099271887764162	0.0	6.76e-05	-3.3794963111581673	-3.3794962682796124	-3.379496214918297	2.243339350004576e-08
1.0	1.1099271887764162	0.0	6.8e-05	-3.3794963406863214	-3.379496295484971	-3.3794962333505985	2.4343471755945624e-08
1.0	1.1099271887764162	0.0	6.840000000000001e-05	-3.3794963755887464	-3.3794963221920193	-3.3794962637688557	2.683943213284521e-08
1.0	1.1099271887764162	0.0	6.879999999999999e-05	-3.379496419487901	-3.379496359777577	-3.3794962960196795	2.8728826030115664e-08
1.0	1.1099271887764162	0.0	6.92e-05	-3.3794964802774374	-3.37949641246185	-3.379496345159055	3.2057198760865415e-08
1.0	1.1099271887764162	0.0	6.960000000000001e-05	-3.379496572444116	-3.3794964813254236	-3.3794963897981196	4.2410955456314824e-08
1.0	1.1099271887764162	0.0	7e-05	-3.3794967243145777	-3.379496591081146	-3.379496473761488	5.78336357672949e-08
1.0	1.1099271887764162	0.0	7.04e-05	-3.3794970789541523	-3.3794968097112803	-3.3794966117534013	1.3076175239707305e-07
1.0	1.1099271887764162	0.0	7.08e-05	-3.3794974104229647	-3.379497374649831	-3.3794973366699326	2.1795950618403375e-08
1.0	1.1099271887764162	0.0	7.12e-05	-3.379498098571169	-3.379497932235699	-3.37949768632385	1.1747243175227944e-07
1.0	1.1099271887764162	0.0	7.16e-05	-3.3794982419622888	-3.3794981517465126	-3.3794980415586817	4.541242371470167e-08
1.0	1.1099271887764162	0.0	7.2e-05	-3.3794983404362258	-3.37949827285206	-3.3794982058262066	2.9643155269333272e-08
1.0	1.1099271887764162	0.0	7.24e-05	-3.3794984073868024	-3.3794983577642834	-3.3794983054096472	2.187854790459389e-08
1.0	1.1099271887764162	0.0	7.28e-05	-3.379498475335477	-3.3794984291537356	-3.3794983806175605	2.030593341617433e-08
1.0	1.1099271887764162	0.0	7.32e-05	-3.3794985274037983	-3.379498484593631	-3.3794984474685386	1.723649156453399e-08
1.0	1.1099271887764162	0.0	7.36e-05	-3.379498589493336	-3.3794985407506553	-3.37949849965549	2.0791915848794995e-08
1.0	1.1099271887764162	0.0	7.4e-05	-3.379498627442754	-3.3794985848831054	-3.3794985475013277	1.8515833274781232e-08
1.0	1.1099271887764162	0.0	7.44e-05	-3.3794986718542814	-3.3794986346105285	-3.3794985912036717	1.9075844715787966e-08
1.0	1.1099271887764162	0.0	7.479999999999999e-05	-3.3794987067501157	-3.3794986762602384	-3.3794986399781166	1.8043309469650743e-08
1.0	1.1099271887764162	0.0	7.52e-05	-3.379498758332696	-3.3794987262161547	-3.3794986912890432	1.8492121988720172e-08
1.0	1.1099271887764162	0.0	7.560000000000001e-05	-3.3794988111130526	-3.3794987776664143	-3.3794987427745093	1.9156222695204873e-08
1.0	1.1099271887764162	0.0	7.599999999999999e-05	-3.379498862414943	-3.3794988272794666	-3.3794987865975994	2.0046540886053482e-08
1.0	1.1099271887764162	0.0	7.64e-05	-3.3794989186284603	-3.379498874595308	-3.379498810377596	2.375198625848646e-08
1.0	1.1099271887764162	0.0	7.680000000000001e-05	-3.3794989816372354	-3.3794989328263267	-3.3794988617760024	2.5889862332071006e-08
1.0	1.1099271887764162	0.0	7.719999999999999e-05	-3.379499047875871	-3.37949899330387	-3.3794989111865466	2.9074159699014403e-08
1.0	1.1099271887764162	0.0	7.76e-05	-3.3794991312192737	-3.3794990589357665	-3.379498977644796	3.538092287439896e-08
1.0	1.1099271887764162	0.0	7.8e-05	-3.3794992274910274	-3.3794991399200893	-3.3794990475469024	4.0117004161635164e-08
1.0	1.1099271887764162	0.0	7.840000000000001e-05	-3.37949934818671	-3.379499250449482	-3.3794991522637736	4.669842136247345e-08
1.0	1.1099271887764162	0.0	7.88e-05	-3.379499533249076	-3.3794993909186237	-3.379499245792812	6.83002509729638e-08
1.0	1.1099271887764162	0.0	7.92e-05	-3.3794998320556653	-3.379499607995735	-3.379499415128386	1.0018363032113486e-07
1.0	1.1099271887764162	0.0	7.960000000000001e-05	-3.379500512843293	-3.3795000300344205	-3.379499684444328	2.433222845448914e-07
1.0	1.1099271887764162	0.0	7.999999999999999e-05	-3.379501153654794	-3.3795011160588	-3.3795010783129937	2.1028307470535885e-08
1.0	1.1099271887764162	0.0	8.04e-05	-3.3795024954179245	-3.379502194971893	-3.3795017433383423	2.3032215601330194e-07
1.0	1.1099271887764162	0.0	8.080000000000001e-05	-3.3795027700402684	-3.379502617871306	-3.3795024307635053	8.737689708485013e-08
1.0	1.1099271887764162	0.0	8.12e-05	-3.379502953906202	-3.3795028459245886	-3.379502743621382	5.417952640783344e-08
1.0	1.1099271887764162	0.0	8.16e-05	-3.379503069454155	-3.3795030019117562	-3.37950293066123	3.376294797254035e-08
1.0	1.1099271887764162	0.0	8.2e-05	-3.37950319159974	-3.3795031305308254	-3.3795030663819503	2.8643675939713923e-08
1.0	1.1099271887764162	0.0	8.24e-05	-3.3795032872843453	-3.3795032287895492	-3.379503185801264	2.1062016939030405e-08
1.0	1.1099271887764162	0.0	8.280000000000001e-05	-3.3795033833226316	-3.379503322892725	-3.3795032781951058	2.3026743734828633e-08
1.0	1.1099271887764162	0.0	8.32e-05	-3.379503454741392	-3.379503399758845	-3.3795033659698372	1.8746441639055796e-08
1.0	1.1099271887764162	0.0	8.36e-05	-3.3795035306278325	-3.3795034830831936	-3.3795034381664752	1.9714563996558695e-08
1.0	1.1099271887764162	0.0	8.4e-05	-3.379503581924274	-3.379503552379011	-3.3795035170724046	1.649326224604977e-08
1.0	1.1099271887764162	0.0	8.44e-05	-3.3795036633596016	-3.379503633175733	-3.3795036001191145	1.6947632786717715e-08
1.0	1.1099271887764162	0.0	8.48e-05	-3.3795037487142032	-3.3795037165048982	-3.379503682293243	1.7980899623979534e-08
1.0	1.1099271887764162	0.0	8.52e-05	-3.379503831820439	-3.379503796968522	-3.379503753436607	1.9556213014562688e-08
1.0	1.1099271887764162	0.0	8.560000000000001e-05	-3.3795039184007956	-3.3795038717748516	-3.3795037931868785	2.624453467949277e-08
1.0	1.1099271887764162	0.0	8.599999999999999e-05	-3.379504016236938	-3.379503963368543	-3.3795038770190713	2.905473992944603e-08
1.0	1.1099271887764162	0.0	8.64e-05	-3.379504118346515	-3.3795040560365557	-3.379503956503033	3.3910183753870486e-08
1.0	1.1099271887764162	0.0	8.680000000000001e-05	-3.379504247680109	-3.3795041593859936	-3.3795040580234366	4.3615363911393194e-08
1.0	1.1099271887764162	0.0	8.72e-05	-3.3795043944338903	-3.3795042824370047	-3.3795041645297488	5.1496595467479457e-08
1.0	1.1099271887764162	0.0	8.76e-05	-3.379504573423068	-3.37950444910149	-3.3795043216697467	6.122348006288805e-08
